Method,Arrival_Rate,Mean Waiting Time
SJF,0.9,0.7818631052032027
SJF,0.9,1.156208834478765
SJF,0.9,0.6376711096561325
SJF,0.9,0.3092989328748327
SJF,0.9,1.769469258017577
SJF,0.9,0.3682067698613839
SJF,0.9,0.5086564870014685
SJF,0.9,0.9659776811850946
SJF,0.9,0.6830878990025482
SJF,0.9,1.80487936735625
SJF,0.9,0.4698189867928087
SJF,0.9,0.45536616299138066
SJF,0.9,0.20488914530942431
SJF,0.9,0.5028475659968009
SJF,0.9,0.33438175683953864
SJF,0.9,0.8943142930999723
SJF,0.9,0.5445406216276649
SJF,0.9,1.0924258616968208
SJF,0.9,0.9351886737052006
SJF,0.9,0.8311914650084395
SJF,0.9,0.20121100031091727
SJF,0.9,0.31240107777947534
SJF,0.9,0.2702450029721059
SJF,0.9,1.0601184356226683
SJF,0.9,0.9499976371963291
SJF,0.9,0.2237479622154035
SJF,0.9,0.35881956728353565
SJF,0.9,1.313447008274434
SJF,0.9,0.989362724396715
SJF,0.9,0.9412582205110968
SJF,0.9,1.2412698186932962
SJF,0.9,0.7148565823554411
SJF,0.9,1.345914992888168
SJF,0.9,0.7376087759203153
SJF,0.9,0.7735905659287328
SJF,0.9,0.6582390550762992
SJF,0.9,0.4510185532385862
SJF,0.95,0.9609638200119448
SJF,0.95,0.7665857569098125
SJF,0.95,1.3573054690218693
SJF,0.95,0.8020012320241081
SJF,0.95,0.6049744123385368
SJF,0.95,1.4738333134892534
SJF,0.95,1.5083079634632288
SJF,0.95,0.677547297007821
SJF,0.95,0.6413851480165063
SJF,0.95,0.23289998368568526
SJF,0.95,0.6188808574834871
SJF,0.95,0.863614412589582
SJF,0.95,0.2578475597578363
SJF,0.95,0.19271572521349772
SJF,0.95,0.595039445768389
SJF,0.95,0.0
SJF,0.95,0.4427307146182341
SJF,0.95,1.0223807411289385
SJF,0.95,1.0415628421268581
SJF,0.95,0.5883914324441826
SJF,0.95,0.7537417652735247
SJF,0.95,0.5347290528763331
SJF,0.95,1.5373405452024633
SJF,0.95,0.24290403260907775
SJF,0.95,0.7045252415388196
SJF,0.95,0.36837009187706293
SJF,0.95,0.9171209803109223
SJF,0.95,0.5168495107141386
SJF,0.95,0.5186991121801887
SJF,0.95,0.20823663178096188
SJF,0.95,0.38352382103021476
SJF,0.95,0.5337194402636963
SJF,0.95,0.9529243345288254
SJF,0.95,0.4362345236576722
SJF,0.95,0.7004696704389346
SJF,0.95,0.32785872897484225
SJF,0.95,0.8124301608452369
SJF,0.95,0.5403670997408696
SJF,0.95,0.7513162529923995
SJF,0.95,0.256635578625579
SJF,0.95,1.2901396629551485
SJF,0.95,0.8690287709068857
SJF,0.95,0.366088286289094
SJF,0.95,2.2135420984895395
SJF,0.95,0.21777230533637415
SJF,0.95,0.7510058862367571
SJF,0.95,0.9127929934000825
SJF,0.95,2.306103049189491
SJF,0.95,0.10241555688630317
SJF,0.95,2.028833681613347
