Method,Arrival_Rate,Mean Waiting Time
FIFO,0.7,3.103743316160687
FIFO,0.7,2.1218376567192183
FIFO,0.7,2.020564855910635
FIFO,0.7,2.0104730302390466
FIFO,0.7,2.296342472677191
FIFO,0.7,1.996016980598825
FIFO,0.7,1.8008310891297186
FIFO,0.7,1.7941009032872177
FIFO,0.7,3.3560873441888264
FIFO,0.7,2.4187283980926813
FIFO,0.7,2.4770663236254236
FIFO,0.7,2.0877151686341806
FIFO,0.7,2.9650491366949243
FIFO,0.7,3.2960021331913176
FIFO,0.7,2.172085403803036
FIFO,0.7,2.6586298698056563
FIFO,0.7,2.245202870350245
FIFO,0.7,1.7243763238403405
FIFO,0.7,2.261632280022551
FIFO,0.7,2.0407469842683996
FIFO,0.7,4.437599039496667
FIFO,0.7,2.0735322009324384
FIFO,0.7,2.1383815759837077
FIFO,0.7,2.2105233368670594
FIFO,0.7,1.7830284140990154
FIFO,0.7,2.3363623478676088
FIFO,0.7,3.084628023482242
FIFO,0.7,1.7066686760083594
FIFO,0.7,1.317255427317129
FIFO,0.7,2.414307294509338
FIFO,0.7,3.0554821769442984
FIFO,0.7,3.207557157443161
FIFO,0.7,1.3449441031107752
FIFO,0.7,1.914536827428331
FIFO,0.7,2.6384290947285467
FIFO,0.7,2.4514058925980104
FIFO,0.7,2.0759265892237537
FIFO,0.7,2.9833047393108694
FIFO,0.7,2.1230059857268238
FIFO,0.7,2.164711888241683
FIFO,0.7,2.277320024776927
FIFO,0.7,2.9680875867252157
FIFO,0.7,2.0744637317442063
FIFO,0.7,2.308425839075495
FIFO,0.7,2.178769135407525
FIFO,0.7,1.8115249182189606
FIFO,0.7,2.5547627632340086
FIFO,0.7,2.452016831437231
FIFO,0.7,1.4545351199668877
FIFO,0.7,2.1042950739152957
FIFO,0.8,2.427104702373822
FIFO,0.8,3.2206476893395886
FIFO,0.8,3.793320973053641
FIFO,0.8,4.575650866248714
FIFO,0.8,3.7495755610249817
