Mean Waiting Time,Standard Deviation,Confidence Interval
0.0,0.0,0.0
0.019440095665425882,0.05832028699627765,0.0361472883777757
0.06750424709844591,0.13217891661903539,0.08192534129324835
0.11947227721505471,0.20310658930940625,0.1258867682812013
0.1257228550035785,0.17708123124625733,0.10975608423460945
0.10476904583631538,0.14756769270521444,0.0914634035288412
0.09246417178257202,0.12610264971048968,0.07815923204523392
0.10736361761506279,0.13876861019985823,0.0860096756896546
0.1082895118701652,0.12921454982926503,0.08008800772158453
0.09746056068314868,0.11629309484633851,0.07207920694942607
0.09724948415068158,0.10916176366242739,0.0676591620885578
0.10970394410137793,0.10858121105275857,0.0672993318531286
0.10430084895701149,0.10761415685505517,0.06669994545155697
0.1013484389160457,0.0997294346694583,0.061812944010024164
0.10483565871460272,0.10331318165101737,0.06403417340184227
0.12002474493315393,0.12938457701720593,0.0801933916644817
0.1253533161485506,0.11909723214126013,0.07381722925128609
0.13237862821847157,0.12084945195191692,0.0749032663416232
0.1305677336463115,0.11514578045181836,0.07136809412034587
0.14024224291060033,0.1124909020582291,0.0697225834439817
0.14401185379886244,0.10516358296502744,0.06518106401841976
0.1392281433973796,0.10058374973802646,0.06234245397541551
0.13943363733216824,0.09118069868475645,0.05651438255191253
0.15542945903327823,0.08372801719135257,0.05189516270570401
0.15421286208603116,0.08172862583616569,0.050655927104881524
0.14855350108467896,0.07868618591192729,0.048770203303136125
0.14926145402533758,0.07898561844713849,0.04895579351123401
0.15270706443062326,0.07808185946563957,0.048395637891109386
0.16137382318135446,0.08272761146810015,0.05127510481443385
0.16318661738207121,0.07731715838169602,0.04792167124883498
0.16011736678941835,0.07499370622713934,0.046481580683641346
0.15699613492194509,0.07324029930979163,0.045394807816954326
0.1579964411511128,0.07312399830980963,0.04532272371035106
0.16053007891172424,0.07476966215889949,0.04634271673147128
0.17367461966015543,0.09220661368834607,0.0571502512589408
0.17849303593649296,0.100806763516208,0.062480679347191544
0.17578741985229834,0.0988738279207763,0.061282633453003874
0.17686523356946876,0.09184743083292615,0.05692762741869726
0.1872384634943467,0.08472339016550487,0.05251210126676466
0.19841287981404404,0.09742481842378692,0.06038452806211041
0.20938213228242164,0.09434782153034686,0.05847738562894995
0.21372508471384083,0.09369967017434354,0.0580756572564645
0.2148283168997615,0.09696876062832614,0.06010186051195748
0.2194594035608554,0.10154484262484968,0.06293814551822369
0.21548404834963134,0.09765463183588814,0.06052696789065298
0.21448830868959745,0.09587829942657075,0.05942598565682956
0.21744021679446587,0.0899147384679579,0.05572973228031271
0.2168975363233328,0.09363023940751293,0.05803262362134065
