Mean Waiting Time,Standard Deviation,Confidence Interval
0.0,0.0,0.0
0.10823482057519981,0.1898452499172904,0.11766730496969594
0.07220663278738566,0.12658432474647197,0.07845777732556046
0.11125484793379128,0.11513072793358538,0.07135876447288692
0.15784231985473016,0.17153926714986997,0.1063211393005391
0.1315352665456085,0.14294938929155832,0.08860094941711594
0.11274451418195013,0.12252804796419284,0.0759436709289565
0.1169149367165944,0.10861407133213738,0.06731969886529636
0.12356297784757406,0.09976561550776221,0.06183536912593631
0.14305143716079122,0.1601234022910333,0.09924551295527742
0.14237106339375274,0.14430508626494779,0.08944121910668577
0.14086095278403027,0.13558098442585206,0.08403396476592774
0.1377900712365607,0.1229510658876474,0.07620586015427797
0.14873401002487704,0.12010312411726141,0.07444068755723939
0.15375790760226632,0.12059721462487377,0.07474692802660685
0.1658436239200956,0.1327512841110537,0.08228009834019792
0.16017313421518997,0.12371394656647206,0.07667869849777015
0.15814574457037028,0.11261288561160222,0.0697981896336667
0.15615495143791785,0.10964618380193243,0.06795940880167511
0.14834720386602196,0.1041638746118358,0.06456143836159135
0.15188391726991743,0.09715793763390879,0.060219113634797504
0.1793482798818408,0.09969054017601899,0.061788836953233645
0.18713040043081913,0.11297080238871315,0.07002002875044433
0.18892756973210115,0.11949331544538909,0.07406272422659178
0.19977013099408603,0.10633904970787142,0.06590962585376837
0.20151829922303044,0.10406326158334576,0.06449907776045744
0.20806197657491707,0.11645905890497305,0.0721820725386882
0.21326177810685154,0.12023929446079418,0.07452508681056429
0.21570660479818377,0.11605470207237151,0.07193144957730763
0.2085163846382443,0.11218621200329244,0.06953373459139738
0.2043322910134066,0.10873940923355851,0.0673973841014411
0.19847835138052747,0.10521440407960934,0.06521256327157997
0.20114837925038445,0.09541053951525522,0.05913606506012597
0.20727445537614467,0.10143766869885079,0.06287171843068366
0.2071495278450921,0.09403550368729433,0.058283809024310365
0.21040257195503248,0.08803017825982959,0.05456166976181304
0.2207578574312255,0.08365885094819044,0.051852293024048486
0.2221004780036532,0.07850918690990755,0.04866049818510414
0.2218680301948639,0.0773218090942579,0.04792455379034489
0.22394956720471654,0.07716786225602491,0.04782913655145493
0.22216718460437918,0.08033592925156346,0.049792724818692964
0.22171801976762984,0.08206713059680479,0.05086573452919774
0.22611329888970927,0.08932086467969245,0.05536164549284879
0.22682492059371473,0.09023710593137071,0.05592953770418415
0.22571770370862582,0.08882640877589833,0.05505517854858151
0.22081079710626436,0.08689539988946575,0.053858326841003654
0.21969987121574244,0.08864564108818515,0.05494313757495653
0.21936771774587333,0.08768784110473206,0.05434948699480219
0.22022711981734902,0.08742740258128165,0.05418806552558951
0.2180201479986143,0.0834322786996626,0.051711862089501494
0.21528564740872308,0.0820860201359047,0.05087744238682902
0.216867430763411,0.08535257544323398,0.052902074342147096
0.21378244999156007,0.08398724065165189,0.052055831070973245
0.2170974878620194,0.0845556233270302,0.052408118302981255
0.21665154542073486,0.08402022067764413,0.052076272302860944
0.21759832180672412,0.07943498800867806,0.049234315651054794
0.21663310187909074,0.08197916407373074,0.05081121231332882
0.21983987986887019,0.08223887673584708,0.050972183889025614
0.2279618903327088,0.08256082472870174,0.05117172932235152
0.24884776682282445,0.09371264202913689,0.0580836972953628
0.2646749044947092,0.10633097187848034,0.06590461916324086
0.270910269217025,0.11968445709873488,0.07418119505073117
0.2773845989175412,0.11944744442657963,0.07403429307457784
0.2829047874754933,0.12147768468486658,0.07529264902363468
0.2879974006911038,0.12115927658283956,0.07509529763737477
0.294733481111946,0.12560786406177718,0.07785256072294881
0.30410680528209294,0.13225981805421647,0.08197548452227349
0.3002574177959104,0.12958430190727863,0.08031718243386077
0.29996715061450285,0.12787030076917924,0.07925483352219186
0.31364851072411215,0.1280656101501891,0.07937588753070006
0.31182511123604656,0.12695594175417424,0.07868810793323318
0.3169056398848831,0.1293581175806343,0.08017699193578817
0.31635551083999713,0.13009164240633453,0.08063163533300834
0.3135641309897902,0.1273719160882201,0.07894593149660947
0.31271717084870276,0.12822746648650823,0.07947620712729381
0.31633626903341694,0.12808433699510294,0.07938749454943009
0.3155539150346461,0.12837041355584491,0.07956480663878798
0.32339413384845417,0.13020697797605515,0.08070312105973622
0.3353904935832203,0.12329910241292846,0.07642157542752649
0.3346933657448569,0.11891958285665649,0.07370712108393289
