Method,Arrival_Rate,Mean Waiting Time
FIFO,0.7,0.009978280462936822
FIFO,0.7,0.022328828341058992
FIFO,0.7,0.008644567971710971
FIFO,0.7,0.020342988255718328
FIFO,0.7,0.0029112104601872343
FIFO,0.7,0.010332913627626632
FIFO,0.7,0.014716537845364128
FIFO,0.7,0.007408200313161244
FIFO,0.7,0.03194424246643527
FIFO,0.7,0.012393060460054157
FIFO,0.7,0.015530875919498107
FIFO,0.7,0.02132897397838917
FIFO,0.7,0.021982423718207175
FIFO,0.7,0.0073230034533300235
FIFO,0.7,0.02279651889530185
FIFO,0.7,0.018511400050043043
FIFO,0.7,0.03960522269839199
FIFO,0.7,0.002954312117298898
FIFO,0.7,0.02552417859585321
FIFO,0.7,0.020229004256543684
FIFO,0.7,0.022456440815423154
FIFO,0.7,0.01651572582203435
FIFO,0.7,0.004718960435381888
FIFO,0.7,0.015018081941685944
FIFO,0.7,0.004245088810656002
FIFO,0.7,0.01752065351953641
FIFO,0.7,0.00459505506554567
FIFO,0.7,0.013450854001215436
FIFO,0.7,0.03777028546025331
FIFO,0.7,0.003561719686260858
FIFO,0.7,0.012322929807347385
FIFO,0.7,0.010585867728419796
FIFO,0.7,0.016625196181428957
FIFO,0.7,0.1221123104028835
FIFO,0.7,0.00469723057997091
FIFO,0.7,0.01578481342807859
FIFO,0.7,0.005990456912110224
FIFO,0.7,0.011376255317369284
FIFO,0.7,0.013560411935851651
FIFO,0.7,0.010800325114682133
FIFO,0.7,0.022303998415800955
FIFO,0.7,0.02136227058052265
FIFO,0.7,0.027139172709209087
FIFO,0.7,0.01915087466678803
FIFO,0.7,0.0059787776989280676
FIFO,0.7,0.00743385657188508
FIFO,0.7,0.013702341955347168
FIFO,0.7,0.011934674697474713
FIFO,0.7,0.015454343444614712
FIFO,0.7,0.005201320567828568
FIFO,0.8,0.04686816221454682
FIFO,0.8,0.011027039059245765
FIFO,0.8,0.024306115546769085
FIFO,0.8,0.029655117744562316
FIFO,0.8,0.01583953104963061
FIFO,0.8,0.023722579001891144
FIFO,0.8,0.027580992262134816
FIFO,0.8,0.0186081452394066
FIFO,0.8,0.01363749887837308
FIFO,0.8,0.013727693887963736
FIFO,0.8,0.02241352487522788
FIFO,0.8,0.059256384674770235
FIFO,0.8,0.04734897805735049
FIFO,0.8,0.03257734542723905
FIFO,0.8,0.040473196827458535
FIFO,0.8,0.02212148610682567
FIFO,0.8,0.021164940350680495
FIFO,0.8,0.022487835826625915
FIFO,0.8,0.01767445632910791
FIFO,0.8,0.014642936766232737
FIFO,0.8,0.018246827601044815
FIFO,0.8,0.059825017439630035
FIFO,0.8,0.034012129280160286
FIFO,0.8,0.03281298872783002
FIFO,0.8,0.0069243271619843045
FIFO,0.8,0.030141170448432057
FIFO,0.8,0.010890261253548233
FIFO,0.8,0.04343717740555332
FIFO,0.8,0.009712520553462218
FIFO,0.8,0.014562709616580035
FIFO,0.8,0.016345924542676426
FIFO,0.8,0.033305229162232636
FIFO,0.8,0.027725372757829627
FIFO,0.8,0.04387752782187536
FIFO,0.8,0.04789881827653129
FIFO,0.8,0.026851539236835854
FIFO,0.8,0.029525669477743627
FIFO,0.8,0.10928034949276054
FIFO,0.8,0.014555295524736223
FIFO,0.8,0.08442301094874265
FIFO,0.8,0.036361409238159434
FIFO,0.8,0.04122211854152818
FIFO,0.8,0.016874846967907513
FIFO,0.8,0.012379037156066534
FIFO,0.8,0.01763230077037238
FIFO,0.8,0.018239831259243288
FIFO,0.8,0.028045568165051642
FIFO,0.8,0.041606246714201656
FIFO,0.8,0.021124342285224883
FIFO,0.8,0.03053948876398347
FIFO,0.9,0.047388175244558954
