Method,Arrival_Rate,Mean Waiting Time
FIFO,0.7,1.0231911525891446
FIFO,0.7,2.1075680765204217
FIFO,0.7,1.1922731708531036
FIFO,0.7,3.7587702548804574
FIFO,0.7,1.6328770770899723
FIFO,0.7,0.9081154540763552
FIFO,0.7,2.0095131976421654
FIFO,0.7,0.8902999954180535
FIFO,0.7,0.962647632727092
FIFO,0.7,2.0534671302663026
FIFO,0.7,0.3522140237970588
FIFO,0.7,1.4062140575439275
FIFO,0.7,7.355953399741561
FIFO,0.7,0.8837750008044067
FIFO,0.7,1.936446700804577
FIFO,0.7,3.215056264983652
FIFO,0.7,2.8013845864648816
FIFO,0.7,2.0676849822381342
FIFO,0.7,0.27869527013252143
FIFO,0.7,2.5294755671552047
FIFO,0.7,1.0291126405327997
FIFO,0.7,0.33913617104506133
FIFO,0.7,2.2655944939824177
FIFO,0.7,0.23117784379964615
FIFO,0.7,0.930332131071518
FIFO,0.7,1.3964503007918625
FIFO,0.7,0.346931891678545
FIFO,0.7,4.080971238676486
FIFO,0.7,5.596351523844836
FIFO,0.7,2.442577688290593
FIFO,0.7,1.1346636876309386
FIFO,0.7,3.149259821842613
FIFO,0.7,0.5191948142595938
FIFO,0.7,1.0583618372493047
FIFO,0.7,1.8602923810770058
FIFO,0.7,1.2824567007292755
FIFO,0.7,0.9761195873397213
FIFO,0.7,1.4582999612872047
FIFO,0.7,1.7482519095373767
FIFO,0.7,1.0160230178122205
FIFO,0.7,1.922474495091082
FIFO,0.7,0.8146144960224571
FIFO,0.7,0.4871208753600726
FIFO,0.7,1.7259887075802245
FIFO,0.7,1.2245083425873295
FIFO,0.7,5.393581848227895
FIFO,0.7,1.8374414783644073
FIFO,0.7,0.38954169614366224
FIFO,0.7,2.028273877237806
FIFO,0.7,2.04198571833023
FIFO,0.8,8.471287215892872
FIFO,0.8,5.938918643161563
FIFO,0.8,1.294299916845566
FIFO,0.8,14.77783441603409
FIFO,0.8,1.2782524295093183
FIFO,0.8,0.9885880133055156
FIFO,0.8,0.49325024712974824
FIFO,0.8,6.379447627604145
FIFO,0.8,3.5234128270051506
FIFO,0.8,5.560860967223704
FIFO,0.8,0.4102581564362473
FIFO,0.8,1.338823611846012
