Method,Arrival_Rate,Mean Waiting Time
FIFO,0.7,1.9748019504115597
FIFO,0.7,2.88473342912675
FIFO,0.7,1.3209890748475182
FIFO,0.7,1.8792778817130043
FIFO,0.7,1.8878804148675299
FIFO,0.7,2.936876361051159
FIFO,0.7,4.357364723519483
FIFO,0.7,2.136757442056569
FIFO,0.7,1.8081209398696436
FIFO,0.7,1.311108075083116
FIFO,0.7,2.6945688682647013
FIFO,0.7,2.0555182277473896
FIFO,0.7,4.204947777616737
FIFO,0.7,1.6545334730731363
FIFO,0.7,0.9069529066704579
FIFO,0.7,2.195136647841995
FIFO,0.7,1.1656392224885954
FIFO,0.7,1.583975372062565
FIFO,0.7,4.041159676226178
FIFO,0.7,2.667167363784383
FIFO,0.7,2.7848404083958043
FIFO,0.7,2.428085872864356
FIFO,0.7,1.8075786421195803
FIFO,0.7,2.9803356102169927
FIFO,0.7,2.182120949883696
FIFO,0.7,3.3945501469690393
FIFO,0.7,1.931425393224873
FIFO,0.7,2.802089578886384
FIFO,0.7,1.844766823220982
FIFO,0.7,3.298736129727368
FIFO,0.7,2.1065017527044008
FIFO,0.7,1.8717325425221183
FIFO,0.7,1.2651125136354269
FIFO,0.7,0.952271722822302
FIFO,0.7,8.281906854900349
FIFO,0.7,1.4773266693409968
FIFO,0.7,1.0399963407325685
FIFO,0.7,1.4053851149864942
FIFO,0.7,2.0915807329012823
FIFO,0.7,4.0764495105195975
FIFO,0.7,3.8390070968277006
FIFO,0.7,1.7936911514213263
FIFO,0.7,1.4415175622824374
FIFO,0.7,1.5595600279825548
FIFO,0.7,2.174517383774921
FIFO,0.7,6.6728715372052045
FIFO,0.7,1.5110770897910666
FIFO,0.7,4.371716143098589
FIFO,0.7,1.1047446918090245
FIFO,0.7,1.8583275392949574
FIFO,0.8,3.609020112118745
FIFO,0.8,3.2230991302188503
FIFO,0.8,2.1635016864804193
FIFO,0.8,2.7573627684170283
FIFO,0.8,3.1326297733549637
FIFO,0.8,3.004506282354284
FIFO,0.8,4.790530318248861
FIFO,0.8,3.0593028372500086
FIFO,0.8,2.127581560801407
FIFO,0.8,4.528830840492499
FIFO,0.8,2.810719887704827
FIFO,0.8,3.36424671481896
FIFO,0.8,2.389561723986608
FIFO,0.8,2.871874269970597
FIFO,0.8,3.118847231662141
FIFO,0.8,3.473018877538776
FIFO,0.8,2.3445836847204578
FIFO,0.8,3.5850026372537287
FIFO,0.8,2.7535903902583443
FIFO,0.8,2.8535859453290593
FIFO,0.8,1.3614550001229826
FIFO,0.8,3.77479469577161
FIFO,0.8,10.811603859102952
FIFO,0.8,3.6864265717510123
FIFO,0.8,5.760094400584318
FIFO,0.8,1.5731215123789226
FIFO,0.8,3.6241206526289775
FIFO,0.8,6.526035713203431
FIFO,0.8,3.18096919163532
FIFO,0.8,5.43783503947735
FIFO,0.8,8.803098477748923
FIFO,0.8,1.8472575523320902
FIFO,0.8,5.005821138351198
FIFO,0.8,2.941054642358866
FIFO,0.8,1.9256955749125542
FIFO,0.8,4.526124888266726
FIFO,0.8,2.5524985287145374
FIFO,0.8,4.48294626146588
FIFO,0.8,3.1900466051345653
FIFO,0.8,3.449421218832396
FIFO,0.8,2.6868371020897137
FIFO,0.8,3.129772023450659
FIFO,0.8,9.051618977870776
FIFO,0.8,10.493344120278449
FIFO,0.8,2.1314567032134395
FIFO,0.8,2.486476593805024
FIFO,0.8,4.666639488409905
FIFO,0.8,3.987816044470974
FIFO,0.8,1.9812509993640197
FIFO,0.8,2.5024410868961238
FIFO,0.9,8.916046130278858
FIFO,0.9,6.087613415137279
FIFO,0.9,6.650097852836139
FIFO,0.9,10.117437076848706
FIFO,0.9,3.9874998611785855
FIFO,0.9,2.5576611750538216
FIFO,0.9,2.7834197894830695
FIFO,0.9,7.62094648219195
FIFO,0.9,11.41813716602677
FIFO,0.9,7.996788655974913
FIFO,0.9,10.208857364482315
FIFO,0.9,2.184448411431766
FIFO,0.9,3.3586890958002327
FIFO,0.9,17.300415482434488
FIFO,0.9,3.5376100730657685
FIFO,0.9,7.314487790441178
FIFO,0.9,2.901055592757348
FIFO,0.9,11.588625068836985
FIFO,0.9,6.6714515054071235
FIFO,0.9,4.6048058857486085
FIFO,0.9,12.891039783134287
FIFO,0.9,4.374406092745502
FIFO,0.9,3.924353386016914
FIFO,0.9,4.181607326638284
FIFO,0.9,20.13596597754413
FIFO,0.9,4.413428550579597
FIFO,0.9,10.643669692566556
FIFO,0.9,4.351762889955921
FIFO,0.9,8.664367622718656
FIFO,0.9,14.97872236845831
FIFO,0.9,6.960134690867213
FIFO,0.9,6.070228652023438
FIFO,0.9,2.3128463540819264
FIFO,0.9,24.323622636723645
FIFO,0.9,12.582519753667336
FIFO,0.9,4.368829818572274
FIFO,0.9,7.046580384529645
FIFO,0.9,5.657785878023686
FIFO,0.9,3.8647423236818073
FIFO,0.9,6.146008929977177
FIFO,0.9,8.513947755175478
FIFO,0.9,4.8027789524569044
FIFO,0.9,6.443576620130362
FIFO,0.9,9.864840945023941
FIFO,0.9,7.805111566558288
FIFO,0.9,5.057444529265118
FIFO,0.9,3.868855331916059
FIFO,0.9,2.7394742619781844
FIFO,0.9,7.306098902960543
FIFO,0.9,22.981043614027197
FIFO,0.95,28.910101570286052
FIFO,0.95,5.485165204152657
FIFO,0.95,8.976061263712722
FIFO,0.95,4.354033203495101
FIFO,0.95,29.401799485018675
FIFO,0.95,10.613353929810103
FIFO,0.95,15.954758417728222
FIFO,0.95,18.15891864011965
FIFO,0.95,17.817756488401983
FIFO,0.95,5.8324888615065715
FIFO,0.95,12.772011445126504
FIFO,0.95,10.750727774513454
FIFO,0.95,7.202305299350993
FIFO,0.95,9.197744481404433
FIFO,0.95,4.465560084911568
FIFO,0.95,9.419798543049533
FIFO,0.95,9.704364575445819
FIFO,0.95,19.600504908556104
FIFO,0.95,5.949192207020587
FIFO,0.95,2.233870854898203
FIFO,0.95,3.5321029287084125
FIFO,0.95,7.299598615342589
FIFO,0.95,22.40616669545224
FIFO,0.95,7.9893871913022165
FIFO,0.95,20.860978112288375
FIFO,0.95,8.191662343291933
FIFO,0.95,12.985617963556534
FIFO,0.95,14.22106192070178
FIFO,0.95,15.339282902607078
FIFO,0.95,5.455546027861653
FIFO,0.95,8.42804018507996
FIFO,0.95,12.383016494536925
FIFO,0.95,4.752929559210722
FIFO,0.95,11.704396280764671
FIFO,0.95,3.0819687532607825
FIFO,0.95,8.064560612478129
FIFO,0.95,14.453625947158642
FIFO,0.95,12.59206573378179
FIFO,0.95,20.004235793021113
FIFO,0.95,13.080563349473632
FIFO,0.95,4.858637171661473
FIFO,0.95,4.107945223700451
FIFO,0.95,8.190289226096729
FIFO,0.95,6.978358501882294
FIFO,0.95,14.634124771282
FIFO,0.95,27.03285946705041
FIFO,0.95,23.00362461766538
FIFO,0.95,8.88947318304988
FIFO,0.95,5.917264118338023
FIFO,0.95,5.753229638485
SJF,0.7,0.4974102997665924
SJF,0.7,0.5905787308259471
SJF,0.7,0.2968819796631916
SJF,0.7,0.39096215440217014
SJF,0.7,0.5457352312067806
SJF,0.7,0.48344184969886206
SJF,0.7,0.35692669670333554
SJF,0.7,0.4054348472573934
SJF,0.7,0.4885941871589739
SJF,0.7,0.56751380004535
SJF,0.7,0.3631948439716891
SJF,0.7,0.382181398688235
SJF,0.7,0.6462491855778588
SJF,0.7,0.5020404405411177
SJF,0.7,0.5797698188629554
SJF,0.7,0.4277772644819536
SJF,0.7,0.6515540095953741
SJF,0.7,0.47330029578809735
SJF,0.7,0.42033264441274526
SJF,0.7,0.39494239620330285
SJF,0.7,0.36048490563498553
SJF,0.7,0.34742733970155376
SJF,0.7,0.6523121754817482
SJF,0.7,0.560307866365521
SJF,0.7,0.5056418761218231
SJF,0.7,0.4124816833229819
SJF,0.7,0.5857266553209856
SJF,0.7,0.3948529103520856
