Method,Arrival_Rate,Mean Waiting Time
FIFO,0.7,0.09052283527271507
FIFO,0.7,0.07535801193029
FIFO,0.7,0.17903483681778937
FIFO,0.7,0.10256798037511122
FIFO,0.7,0.10465208831162533
FIFO,0.7,0.08896822660023641
FIFO,0.7,0.12311360218814128
FIFO,0.7,0.06632311772692254
FIFO,0.7,0.13149075595217677
FIFO,0.7,0.1067261256707234
FIFO,0.7,0.0882833729985396
FIFO,0.7,0.19634367410465223
FIFO,0.7,0.08676439604761155
FIFO,0.7,0.056421577622316296
FIFO,0.7,0.06498038140372453
FIFO,0.7,0.09410131123041258
FIFO,0.7,0.22513247594371347
FIFO,0.7,0.1183958027793921
FIFO,0.7,0.030951700162496387
FIFO,0.7,0.22139515165461918
FIFO,0.7,0.1116413632183346
FIFO,0.7,0.10771986571286678
FIFO,0.7,0.09121762281224621
FIFO,0.7,0.11244192748363434
FIFO,0.7,0.12341194406070885
FIFO,0.7,0.09321375242930938
FIFO,0.7,0.08200116666273798
FIFO,0.7,0.08363512124596666
FIFO,0.7,0.10084320758701869
FIFO,0.7,0.18456104279103172
FIFO,0.7,0.14041848317737712
FIFO,0.7,0.2270811320696946
FIFO,0.7,0.12131049527287903
FIFO,0.7,0.13524301622386875
FIFO,0.7,0.12993184233278765
FIFO,0.7,0.11936166695500093
FIFO,0.7,0.18951992985589222
FIFO,0.7,0.11575057164051947
FIFO,0.7,0.2352009350352309
FIFO,0.7,0.1920031486914953
FIFO,0.7,0.081824040233641
FIFO,0.7,0.10540160373649468
FIFO,0.7,0.1667358892096048
FIFO,0.7,0.10676551104109083
FIFO,0.7,0.08334870404566423
FIFO,0.7,0.08161738432435135
FIFO,0.7,0.08714117423826274
FIFO,0.7,0.03317042592089496
FIFO,0.7,0.17611169455836614
FIFO,0.7,0.0827792588818664
FIFO,0.8,0.16996130318225092
FIFO,0.8,0.33650679854301946
FIFO,0.8,0.1312834305222957
FIFO,0.8,0.23048045306659276
FIFO,0.8,0.25351536237284
FIFO,0.8,0.16796103291706632
FIFO,0.8,0.17978066556618885
FIFO,0.8,0.20150170648776475
FIFO,0.8,0.27179280842935793
FIFO,0.8,0.14326815082415204
FIFO,0.8,0.1647320883160886
FIFO,0.8,0.14114211299132276
FIFO,0.8,0.25968187791876707
FIFO,0.8,0.18275003018474856
FIFO,0.8,0.20039122825039693
FIFO,0.8,0.195450252194309
FIFO,0.8,0.1403506949161524
FIFO,0.8,0.18520491117554888
FIFO,0.8,0.1606829365219531
FIFO,0.8,0.14092693647616172
FIFO,0.8,0.15891667991977426
FIFO,0.8,0.2557533553675159
FIFO,0.8,0.18517904777739114
FIFO,0.8,0.2996990998572758
FIFO,0.8,0.18755118380895675
FIFO,0.8,0.26817700068496425
FIFO,0.8,0.2536424487328552
FIFO,0.8,0.15371271537327388
FIFO,0.8,0.12428411576953778
FIFO,0.8,0.14998557008515365
FIFO,0.8,0.213435732356377
FIFO,0.8,0.34338098464502603
FIFO,0.8,0.13738828205856207
FIFO,0.8,0.25048706845602614
FIFO,0.8,0.133951942422068
FIFO,0.8,0.23786855397889417
FIFO,0.8,0.21038193784713757
FIFO,0.8,0.11005544062273448
FIFO,0.8,0.20172162740442412
FIFO,0.8,0.15023883724440146
FIFO,0.8,0.22768665647901956
FIFO,0.8,0.11696637744272326
FIFO,0.8,0.07978293814557909
FIFO,0.8,0.19956213197577288
FIFO,0.8,0.1738612964637025
FIFO,0.8,0.15643660524906935
FIFO,0.8,0.16092587872809966
FIFO,0.8,0.20517629725973863
FIFO,0.8,0.1802926512856147
FIFO,0.8,0.20841230416364953
FIFO,0.9,0.1981319481816559
FIFO,0.9,0.21786460924420673
FIFO,0.9,0.1895037609122782
FIFO,0.9,0.21538072999358254
FIFO,0.9,0.2802371947940735
FIFO,0.9,0.25227681044783196
FIFO,0.9,0.1373427868407532
FIFO,0.9,0.18793673066479116
FIFO,0.9,0.4059889538169439
FIFO,0.9,0.22463064621926263
FIFO,0.9,0.25983708103248093
FIFO,0.9,0.1976283258860571
FIFO,0.9,0.3760656749200664
FIFO,0.9,0.2668206660969457
FIFO,0.9,0.21910534482863026
FIFO,0.9,0.3922018285944365
FIFO,0.9,0.2613384854040112
FIFO,0.9,0.2872991841100702
FIFO,0.9,0.35516859995709327
FIFO,0.9,0.18872544768851168
FIFO,0.9,0.2710025859267816
FIFO,0.9,0.2564815162764174
FIFO,0.9,0.3912778890299961
FIFO,0.9,0.14861171910459922
