Method,Arrival_Rate,Mean Waiting Time
FIFO,0.7,0.0031623688209706465
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.012300428287039053
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.009149573719353894
FIFO,0.7,0.0
FIFO,0.7,0.0002546978574378451
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.01526180056134853
FIFO,0.7,0.0033852615394898817
FIFO,0.7,0.013409626408798525
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.004165582097515205
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.029259491457489854
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.8,0.021654022056706086
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.0031638740067850054
FIFO,0.8,0.00016407613229248763
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.0007395697541601258
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.00028469381842081515
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.007102946576384487
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.015428787524602377
FIFO,0.8,0.0
FIFO,0.8,0.010299944034586287
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.02406330633379699
FIFO,0.8,0.01576774853877914
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.008272441501480628
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.0
