Method,Arrival_Rate,Mean Waiting Time
FIFO,0.7,0.09763573917906407
FIFO,0.7,0.14545000719706697
FIFO,0.7,0.05022694411917586
FIFO,0.7,0.07884126995487133
FIFO,0.7,0.01961999642652541
FIFO,0.7,0.06543987917997683
FIFO,0.7,0.11599952231775115
FIFO,0.7,0.07060505157714018
FIFO,0.7,0.1276788760645466
FIFO,0.7,0.10688447192004995
FIFO,0.7,0.017837162381278897
FIFO,0.7,0.34795376824619545
FIFO,0.7,0.0796076761692968
FIFO,0.7,0.24160169042697216
FIFO,0.7,0.016379929915307418
FIFO,0.7,0.18356257224394196
FIFO,0.7,0.01219151701875215
FIFO,0.7,0.2536154322788616
FIFO,0.7,0.11634015634262701
FIFO,0.7,0.41692920443425086
FIFO,0.7,0.04686552756222303
FIFO,0.7,0.006605547883509644
FIFO,0.7,0.07159935130957251
FIFO,0.7,0.032160423184367654
FIFO,0.7,0.06912610914766759
FIFO,0.7,0.11509524241267513
FIFO,0.7,0.20215822885377374
FIFO,0.7,0.11795287793576804
FIFO,0.7,0.102522874993399
FIFO,0.7,0.10752153890414252
FIFO,0.7,0.0726236727058386
FIFO,0.7,0.05810500005166148
FIFO,0.7,0.025601606943780553
FIFO,0.7,0.09146571107691596
FIFO,0.7,0.249391221266652
FIFO,0.7,0.07908530650761965
FIFO,0.7,0.1848489291442533
FIFO,0.7,0.1585597986173184
FIFO,0.7,0.07634825833802412
FIFO,0.7,0.048286923339951826
FIFO,0.7,0.5023893343409197
FIFO,0.7,0.03148016521202401
FIFO,0.7,0.19326803895963154
FIFO,0.7,0.0
FIFO,0.7,0.22022631352307634
FIFO,0.7,0.10417189387854807
FIFO,0.7,0.16731822598371066
FIFO,0.7,0.21637223205309283
FIFO,0.7,0.16661190983673207
FIFO,0.7,0.1168664550206967
FIFO,0.8,0.09126734281012837
FIFO,0.8,0.09129900344200925
FIFO,0.8,0.07478051318574389
FIFO,0.8,0.08348357396974522
FIFO,0.8,0.06738748092937447
FIFO,0.8,0.3364194927279576
FIFO,0.8,0.199290399165794
FIFO,0.8,0.6196265688720465
FIFO,0.8,0.045568667768290175
FIFO,0.8,0.0913303819482069
FIFO,0.8,0.17990221938893497
FIFO,0.8,0.20782829433821207
FIFO,0.8,0.3029871003783358
FIFO,0.8,0.09040164316691923
FIFO,0.8,0.041250740229874974
FIFO,0.8,0.1644818564368466
FIFO,0.8,0.311448956503009
FIFO,0.8,0.09556072166426474
FIFO,0.8,0.18810331515100237
FIFO,0.8,0.11836050407091515
FIFO,0.8,0.5364069157428061
FIFO,0.8,0.08566879690162046
FIFO,0.8,0.39241086705297834
FIFO,0.8,0.3507104443231804
FIFO,0.8,0.21663666395329698
FIFO,0.8,0.2468789663660881
FIFO,0.8,0.07140193282556158
FIFO,0.8,0.42488015884407143
FIFO,0.8,0.1858215033858417
FIFO,0.8,0.03664271321340292
FIFO,0.8,0.2934820497030508
FIFO,0.8,0.530102104410584
FIFO,0.8,0.09311172867869288
FIFO,0.8,0.23238985168312254
FIFO,0.8,0.062398128571912945
FIFO,0.8,0.2638656933507749
FIFO,0.8,0.24666838153812537
FIFO,0.8,0.2336520513822997
FIFO,0.8,0.058483724223985054
FIFO,0.8,0.4012374118960003
FIFO,0.8,0.11366757284432581
FIFO,0.8,0.10917447600688715
FIFO,0.8,0.007867286429968005
FIFO,0.8,0.13428202474030201
FIFO,0.8,0.1130854667654127
FIFO,0.8,0.05965366369172446
FIFO,0.8,0.24666187500599066
FIFO,0.8,0.15108291481200065
FIFO,0.8,0.09305618954070241
FIFO,0.8,0.10281528400577128
FIFO,0.9,0.30622881515857303
FIFO,0.9,0.1579571222079431
FIFO,0.9,0.1149002149394445
FIFO,0.9,0.7484054507613258
FIFO,0.9,0.18902179507876812
FIFO,0.9,0.31224947011000415
FIFO,0.9,0.18461843236589226
FIFO,0.9,0.22824115005778978
FIFO,0.9,0.407534497134969
FIFO,0.9,0.7024657131135283
FIFO,0.9,0.20514174933889015
FIFO,0.9,0.08364689943859539
FIFO,0.9,0.0677058383665457
FIFO,0.9,0.48367311406708846
FIFO,0.9,0.1893284822425184
FIFO,0.9,0.12179148854044364
FIFO,0.9,0.12909391658000424
FIFO,0.9,0.22807981862820226
FIFO,0.9,0.1693230801947566
FIFO,0.9,0.18393385820669306
FIFO,0.9,0.2797026156284241
FIFO,0.9,0.14136993364236713
FIFO,0.9,0.11962531857821974
FIFO,0.9,0.13272120993381792
FIFO,0.9,0.10597399817095228
FIFO,0.9,0.33383748735510405
FIFO,0.9,0.12061662133466786
FIFO,0.9,0.8081772616672838
FIFO,0.9,0.11378572069175123
FIFO,0.9,0.1252249506412811
FIFO,0.9,0.2777712000726685
FIFO,0.9,0.13290900714705262
FIFO,0.9,0.14671946135532674
FIFO,0.9,0.15950166101330363
FIFO,0.9,0.13720983821759994
FIFO,0.9,0.13545112503489687
FIFO,0.9,0.3283632436035341
FIFO,0.9,0.23669207373220247
FIFO,0.9,0.2531110534116429
FIFO,0.9,0.5805102421344287
FIFO,0.9,0.38479717807099806
FIFO,0.9,0.1531054073671894
FIFO,0.9,0.6838578049232753
FIFO,0.9,0.07558680040069665
FIFO,0.9,0.20390118704515392
FIFO,0.9,0.4725640358417413
FIFO,0.9,0.3662269739466429
FIFO,0.9,0.20776964179608937
FIFO,0.9,0.10787464236960753
FIFO,0.9,0.6104358828562658
FIFO,0.95,0.11956916394047476
FIFO,0.95,0.6223154923063016
FIFO,0.95,0.10480483676067075
FIFO,0.95,0.07011336430441255
FIFO,0.95,0.3546600717283376
FIFO,0.95,0.3105854742371826
FIFO,0.95,0.5526775159543695
FIFO,0.95,0.2343637568045133
FIFO,0.95,0.16544432134876724
FIFO,0.95,0.2262862594474467
FIFO,0.95,0.6730478215213076
FIFO,0.95,0.4568445382725374
FIFO,0.95,0.5479411850851231
