Method,Arrival_Rate,Mean Waiting Time
FIFO,0.7,0.0020728848745619065
FIFO,0.7,0.09115193684340402
FIFO,0.7,0.0
FIFO,0.7,0.11737767825581155
FIFO,0.7,0.009669890244217806
FIFO,0.7,0.027468037928719508
FIFO,0.7,3.8551550505398304e-05
FIFO,0.7,0.0018332042386148828
FIFO,0.7,0.0
FIFO,0.7,0.006531760841238565
FIFO,0.7,0.014170184659763392
FIFO,0.7,0.03569606009467466
FIFO,0.7,0.0
FIFO,0.7,0.015801994844158656
FIFO,0.7,0.05463047754200398
FIFO,0.7,0.00816393560555774
FIFO,0.7,0.043009595217250354
FIFO,0.7,0.001650365884455512
FIFO,0.7,0.0
FIFO,0.7,0.0032727902131940803
FIFO,0.7,0.008234637151446123
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0032166934589520644
FIFO,0.7,0.0
FIFO,0.7,0.0440490590616473
FIFO,0.7,0.0
FIFO,0.7,0.00525898500686278
FIFO,0.7,0.020021011624916697
FIFO,0.7,0.007150835073560683
FIFO,0.7,0.0024467425608325553
FIFO,0.7,0.0020186543258895588
FIFO,0.7,0.017789459673611674
FIFO,0.7,0.00011619093074535577
FIFO,0.7,0.09302602517114394
FIFO,0.7,0.0
FIFO,0.7,0.026057904306046983
FIFO,0.7,0.006458622977606053
FIFO,0.7,0.006552549034310573
FIFO,0.7,0.019297871541672992
FIFO,0.7,0.0
FIFO,0.7,0.014256661736654875
FIFO,0.7,0.003438335656515316
FIFO,0.7,0.005336104161086771
FIFO,0.7,0.026868957398734888
FIFO,0.7,0.0
FIFO,0.7,0.01106812250324582
FIFO,0.7,0.007836616030040489
FIFO,0.7,0.0
FIFO,0.8,0.06980308960672789
FIFO,0.8,0.0010216054362786053
FIFO,0.8,0.028386529139305415
FIFO,0.8,0.0
FIFO,0.8,0.011963765470283492
FIFO,0.8,0.04802170098540119
FIFO,0.8,0.0013615617501124447
