Method,Arrival_Rate,Mean Waiting Time
FIFO,0.7,0.0030504986934753713
FIFO,0.7,0.001643969548302644
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.006544097630899582
FIFO,0.7,0.0002818233763212808
FIFO,0.7,0.0014754123899153883
FIFO,0.7,0.006760380992129812
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.00020234130656509593
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0026474868849390987
FIFO,0.7,0.0027003081329753935
FIFO,0.7,0.0003341896513343321
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0023973325450686767
FIFO,0.7,8.405012051110569e-05
FIFO,0.7,0.005965980161441208
FIFO,0.7,0.00439057708893427
FIFO,0.7,0.0028142167010154194
FIFO,0.7,0.0020126154020208282
FIFO,0.7,0.0
FIFO,0.7,0.0016343671333350015
FIFO,0.7,0.0011142788377464968
FIFO,0.7,0.0006751046132581073
FIFO,0.7,0.0
FIFO,0.7,0.0024286381886295047
FIFO,0.7,0.0010976288590036048
FIFO,0.7,0.0
FIFO,0.7,0.002595439361064222
FIFO,0.7,0.0014213028883175887
FIFO,0.7,0.0
FIFO,0.7,0.00459236133152827
FIFO,0.7,0.00019677354486126052
FIFO,0.7,0.0023917086820811955
FIFO,0.7,0.0012683807877987207
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0
FIFO,0.7,0.0025482428329278556
FIFO,0.7,0.0001596007169114628
FIFO,0.7,0.0006342293427447976
FIFO,0.7,0.0014100385072885564
FIFO,0.7,0.00031623320885176197
FIFO,0.8,0.0020645207423086284
FIFO,0.8,0.01838636077829221
FIFO,0.8,0.000296392063391309
FIFO,0.8,0.000994896375837151
FIFO,0.8,0.004472737221287228
FIFO,0.8,0.0008506235464784309
FIFO,0.8,0.001143790907811038
FIFO,0.8,0.0002280169433801434
FIFO,0.8,0.002137923104486122
FIFO,0.8,0.005397575009453703
FIFO,0.8,0.0014612218156466372
FIFO,0.8,0.004077099225870683
FIFO,0.8,0.00046772187989814885
FIFO,0.8,0.002359926340471183
FIFO,0.8,0.009625523782000581
FIFO,0.8,0.004304716551873395
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.0012140548333588262
FIFO,0.8,0.0004893848870484813
FIFO,0.8,0.004921129875643923
FIFO,0.8,0.04345578887009356
FIFO,0.8,0.0007409991007419242
FIFO,0.8,0.002061720637129633
FIFO,0.8,0.0011603656604694801
FIFO,0.8,0.00044198217411135494
FIFO,0.8,0.0002907324711169728
FIFO,0.8,0.0002750541002302965
FIFO,0.8,0.0011490109407081292
FIFO,0.8,0.0
FIFO,0.8,0.006943726817882035
FIFO,0.8,0.007558273452699692
FIFO,0.8,0.00662250971710762
FIFO,0.8,0.013352707163119074
FIFO,0.8,0.00723602068437803
FIFO,0.8,0.0
FIFO,0.8,0.0004349525694116535
FIFO,0.8,0.0010651658259776798
FIFO,0.8,0.0
FIFO,0.8,0.0
FIFO,0.8,0.00021598656643441634
FIFO,0.8,0.0018324182649108022
FIFO,0.8,0.003917649669372084
FIFO,0.8,0.00036287589264877355
FIFO,0.8,0.0007165289356952642
FIFO,0.8,0.0038328851262921185
FIFO,0.8,0.0002873334239229835
FIFO,0.8,0.010825520641181047
FIFO,0.8,0.010870646246719507
FIFO,0.8,0.0048214185216743245
FIFO,0.9,0.0015098872016477158
FIFO,0.9,0.005503403680597563
FIFO,0.9,0.020285426408258676
FIFO,0.9,0.000552292564254131
FIFO,0.9,0.0027573713186404432
FIFO,0.9,0.0007296563488053714
FIFO,0.9,0.0014228547690632292
FIFO,0.9,0.003521548881291158
FIFO,0.9,0.005981718462025829
FIFO,0.9,0.005773452432461217
FIFO,0.9,0.0
FIFO,0.9,0.004245873217023879
FIFO,0.9,0.0010245791852104011
FIFO,0.9,0.0035379214679187258
FIFO,0.9,0.005310843342174575
FIFO,0.9,0.0074262086675476405
FIFO,0.9,0.004626243119360487
FIFO,0.9,0.0009975401881040559
FIFO,0.9,0.005457513321770454
FIFO,0.9,0.010138985272118494
FIFO,0.9,0.013314530262689495
FIFO,0.9,0.0027975449655268684
FIFO,0.9,0.0009664481553229465
FIFO,0.9,0.0009616105374040299
FIFO,0.9,0.0
FIFO,0.9,0.0004452159230506126
FIFO,0.9,0.007102100460648573
FIFO,0.9,0.0002939427615042662
FIFO,0.9,0.0
FIFO,0.9,0.0015654044194362336
FIFO,0.9,0.005290755889759249
FIFO,0.9,0.0018722778945724303
FIFO,0.9,0.004021386746709
FIFO,0.9,0.0010264279938757036
FIFO,0.9,0.0034384653696051875
FIFO,0.9,0.0013748008305187265
FIFO,0.9,0.0
FIFO,0.9,0.006648224375873265
FIFO,0.9,0.0033830460660630637
FIFO,0.9,0.0
FIFO,0.9,0.013653221852422433
FIFO,0.9,0.007619832554850168
FIFO,0.9,0.002865394437197037
FIFO,0.9,0.009181435182051735
FIFO,0.9,0.002904556219191121
FIFO,0.9,0.006138882090020337
FIFO,0.9,0.003977938651236197
FIFO,0.9,0.0002606812639337572
FIFO,0.9,0.004195567960565471
FIFO,0.9,0.004527022420578485
FIFO,0.95,0.000133172380130061
FIFO,0.95,0.005734347867991617
FIFO,0.95,0.01198532605613974
FIFO,0.95,0.005066082920565093
FIFO,0.95,0.004430855564867926
FIFO,0.95,0.0013608335839764268
FIFO,0.95,0.006101416107182027
FIFO,0.95,0.012794626349377378
FIFO,0.95,0.0014053822331901427
FIFO,0.95,0.009396193624817174
FIFO,0.95,0.031008411485137187
FIFO,0.95,0.0045860654512292955
FIFO,0.95,0.0006636172617777477
FIFO,0.95,0.0073744942168728475
FIFO,0.95,0.010495088958885465
FIFO,0.95,0.012260992078836352
FIFO,0.95,0.0038237781248895808
FIFO,0.95,0.0004917279559219315
FIFO,0.95,0.006843733900360325
FIFO,0.95,0.007380261109594339
FIFO,0.95,0.0053210764136521664
FIFO,0.95,0.0007890505167237379
FIFO,0.95,0.0011008496789566488
FIFO,0.95,0.00034155837855423857
FIFO,0.95,0.001976782554161597
FIFO,0.95,1.7250464265795126e-05
FIFO,0.95,0.0008786611997390852
FIFO,0.95,0.009856974503211905
FIFO,0.95,0.008658349166844971
FIFO,0.95,0.0038531525796309195
FIFO,0.95,0.00021834308210182913
FIFO,0.95,0.00022718944768193117
FIFO,0.95,0.005769310118121137
FIFO,0.95,0.0014644777564507016
FIFO,0.95,0.0006469413673643512
FIFO,0.95,0.0026943539537978784
FIFO,0.95,0.003206605212899475
FIFO,0.95,0.0007437788886047464
FIFO,0.95,0.0006410249971145148
FIFO,0.95,0.007245773462887269
FIFO,0.95,0.008057869495172782
FIFO,0.95,0.0029021999418530854
FIFO,0.95,0.0007748175518536932
FIFO,0.95,0.0035199093114313598
FIFO,0.95,0.008532025058046375
FIFO,0.95,0.0
FIFO,0.95,0.0015108718618048152
FIFO,0.95,0.009066068247010147
FIFO,0.95,0.0017665340530898434
FIFO,0.95,0.00032727896811878877
SJF,0.7,0.047397690061790024
SJF,0.7,0.05096388061757944
SJF,0.7,0.054838531162707725
SJF,0.7,0.0441989080926051
SJF,0.7,0.054201685289056716
SJF,0.7,0.035806934160156206
SJF,0.7,0.03916079728985299
SJF,0.7,0.05970521516023365
SJF,0.7,0.054492165920876905
SJF,0.7,0.037498954696836076
SJF,0.7,0.04284097623172135
SJF,0.7,0.05678465755113881
SJF,0.7,0.043326385626289224
SJF,0.7,0.0347405819233819
SJF,0.7,0.048339444271336095
SJF,0.7,0.040195569016065504
SJF,0.7,0.04466000107618958
SJF,0.7,0.04607420814603
SJF,0.7,0.04572046995146179
SJF,0.7,0.05782173737785853
SJF,0.7,0.029500985071073092
SJF,0.7,0.0521733210224178
SJF,0.7,0.046941411667902326
SJF,0.7,0.05159751330649121
SJF,0.7,0.05047368115826566
SJF,0.7,0.045458714639046
SJF,0.7,0.041247817660213695
SJF,0.7,0.050974826477306355
SJF,0.7,0.045864204866995155
SJF,0.7,0.04560307461859348
SJF,0.7,0.05740033226259741
SJF,0.7,0.043054565159796776
SJF,0.7,0.04008698232841722
SJF,0.7,0.046115430133775684
SJF,0.7,0.04118727715693899
SJF,0.7,0.049800504699705664
SJF,0.7,0.04702935172817344
SJF,0.7,0.03702660691008194
SJF,0.7,0.05558252406684838
SJF,0.7,0.05674819154035918
SJF,0.7,0.04320039026269671
SJF,0.7,0.06137121865033652
SJF,0.7,0.04476591687243481
SJF,0.7,0.033819307970951056
SJF,0.7,0.04829034201289761
SJF,0.7,0.04626196030672203
SJF,0.7,0.043201663375730386
SJF,0.7,0.04559051060369803
