Mean Waiting Time,Standard Deviation,Confidence Interval
0.0,0.0,0.0
0.03729449849720868,0.1270237261297104,0.03520918054221722
0.105322227947504,0.2506363184878104,0.06947284304242989
0.11011460806343708,0.2317153967046998,0.06422823109956789
0.1222756428717457,0.19461525273917218,0.05394459585420737
0.11397517115401337,0.1681843214474784,0.04661831548042987
0.11548312710729747,0.1527306737034095,0.04233478286778134
0.11381528299404507,0.13233985933275835,0.03668273748654315
0.12347963821334407,0.13482903112992065,0.03737270070740936
0.1279417058791457,0.13622698192987323,0.03776019289965072
0.13576417844425015,0.130852949253796,0.03627058704020239
0.13314445276373263,0.1255819613515089,0.034809543734812674
0.13000471438224537,0.11826016731995054,0.03278004597242756
0.13408909453494147,0.11573495410259206,0.03208009257957262
0.1338600023504687,0.10919706917934287,0.030267883336144673
0.13150077343598496,0.10240172122546823,0.028384308981611577
0.13045569019178718,0.1014248277242989,0.028113527918095405
0.13181968639937963,0.09903068309254999,0.027449904883629007
0.13323024945728512,0.09510519577339106,0.026361815312116083
0.13128790370377622,0.091611936953419,0.02539353336809964
0.13106281471869669,0.09360184079043406,0.025945106570948128
0.13335359065943406,0.09100050290407768,0.025224052496384902
0.14060343923943364,0.0983313491562466,0.027256059406308795
0.14819367002153158,0.0930422982607779,0.025790009294651927
0.16111203121444298,0.09568508124627759,0.02652255136459042
0.16029928259174145,0.09331672707727262,0.02586607708167372
0.16456120227811066,0.09228763319546737,0.025580826810851307
0.16613206170941108,0.08874881378633445,0.024599916115827063
0.17016034637178523,0.08947794541781187,0.02480202109285722
0.17543116054189048,0.0952044521467592,0.026389327775152446
0.17183247110723474,0.09119891102578505,0.02527904842187919
0.16967957534094405,0.0887947822988843,0.024612657937429526
0.16918806249503088,0.08565257691102049,0.02374168304027488
0.17003718936563508,0.08149944925633541,0.022590494786992488
0.16657362989175414,0.07921094561200917,0.02195615394028859
0.16755514754900264,0.07662666416802132,0.02123982767034155
0.16731490296064955,0.07899576180374124,0.02189650803171769
0.17226916702584616,0.08107242833927246,0.022472130627616313
0.17243230808130036,0.07968273741457872,0.022086927955987407
0.17790551310745648,0.07753320701118709,0.021491108526342298
0.1792491620777671,0.07751942627906125,0.021487288702281025
0.1861333084474538,0.07801489627333064,0.021624625977867386
0.18921188061899472,0.08134456081960194,0.022547561902727373
0.19145780513746985,0.08369701076344459,0.023199627759343047
0.19399522675449415,0.08407492529781171,0.023304380323887347
0.19543440339450843,0.08283645650253726,0.022961094287984162
0.19453984047807285,0.08244566211161627,0.02285277160934716
0.1980596006036209,0.08573079385161397,0.023763363670081028
0.19957689940203038,0.08555565241257737,0.02371481693999088
0.2007870669511423,0.0888111519431155,0.024617195371314588
0.20419383466287136,0.09028700681585401,0.02502628147083035
0.21007187513887499,0.09442567824464496,0.02617346266273158
0.21455622585995715,0.09854390367797954,0.027314976513834965
0.2157586793684117,0.0973917945160214,0.026995628147008573
0.21692887244449563,0.0975133998925099,0.027029335437655327
0.2160973593022061,0.09717174605198915,0.026934633824654674
0.21800587296175697,0.09660250749835327,0.02677684894763028
0.21804549680299223,0.09849161794491715,0.02730048364804314
0.21928340905887075,0.0961538685958536,0.026652492588407732
0.22395736787179563,0.09826016632745367,0.027236328532818932
0.22606798820602308,0.09682441042911161,0.0268383573019352
0.23019238694682267,0.09500264333414966,0.02633338922623188
0.2352760581844327,0.09630045024477432,0.026693122948563873
0.2392007285537394,0.09549950872761355,0.02647111328674153
0.24039447463089222,0.09715490307253799,0.026929965188940433
0.24208731921060114,0.09945862854251307,0.027568525310450558
0.24424562210327486,0.10169162292442314,0.02818747977461219
0.24728156509224294,0.10608295605478035,0.029404695217102685
0.2500843960796961,0.11192173886656057,0.031023123241776102
0.25010592050378944,0.11141986363067724,0.030884010523795843
0.2489977145318713,0.10971992726765555,0.030412812204083574
0.2514861442516117,0.10722609711752608,0.02972155775365224
0.2516194975012922,0.11055445337174336,0.030644131038456427
0.25204869459030355,0.11457834314530112,0.03175949637874335
0.2560080152208746,0.11924507277000317,0.03305304783487101
0.2551768816996873,0.11688105465565005,0.03239777544498429
0.2575578207200577,0.11540336425576461,0.031988180563301015
0.25950883758280013,0.11603516639048246,0.03216330718024125
0.2583488779348737,0.11521635612820941,0.03193634455496955
0.2628342668835725,0.11795794540724185,0.03269627433217896
0.26216756936929514,0.11561546983105708,0.03204697322922279
0.26350800373387295,0.11277437331559155,0.03125946145328306
0.2650363407124012,0.11308398060621665,0.03134528021584773
0.2667958752882107,0.11196986360024867,0.031036462737385292
0.2679082687116661,0.11026812215394692,0.030564764074114875
0.2730462719753561,0.10944318505579227,0.030336103176581135
0.27653553731622915,0.10844556460791555,0.03005957689655349
0.2801756786919932,0.10966268376905111,0.030396945115795097
0.28210348437123456,0.10916131776947749,0.030257973550918384
0.28731404090371415,0.10836485717527868,0.030037205937572888
0.2897312795490324,0.10737830496785505,0.029763747617274277
0.29181186310602486,0.10712637654498952,0.029693916621170997
0.2930081134916044,0.10534526538433882,0.029200217795511674
0.2948392134447109,0.10572455350441075,0.02930535109858841
0.2953588983677427,0.10428989221542652,0.028907683277938953
0.29788268175212557,0.1015378760685239,0.02814486332041034
0.3003132341528735,0.10048335384577355,0.027852564673079817
0.30387833562235117,0.10086090036355064,0.02795721522862977
0.3047710788177817,0.1005342062191354,0.02786666023183291
0.3056867634475682,0.1026491606929398,0.028452895702761452
0.30499022560146216,0.10279069779511069,0.028492127785897384
0.30340254082984275,0.10131114145440288,0.028082015691805868
0.3037862335847347,0.10178283138432803,0.028212761469848316
0.30550838093314625,0.10217715094050997,0.02832206127444356
0.30823877886872975,0.10333647968260373,0.028643410806785875
0.30782240727388144,0.10318952642258757,0.028602677441289314
0.3099453120529261,0.10684692346270876,0.029616456178725343
0.31329956553955624,0.10746035919787385,0.029786491889443042
0.3184256787251158,0.11330687078324402,0.03140706222085702
0.321143545408911,0.11696040097841026,0.03241976912355559
0.3219196714230663,0.11853089433151372,0.032855087671472424
0.3216946963018353,0.11878044746066913,0.03292426026975013
0.3210625151527198,0.11743576199836009,0.032551532475837155
0.3208682161040957,0.11401093546873947,0.03160221899495208
0.32053031633566564,0.11330794093053045,0.031407358850551036
0.321702647441308,0.11418538122098118,0.031650572890500925
0.3220817626154611,0.1144513356441696,0.031724291695541175
0.3210586198375502,0.11448096569228768,0.031732504725858035
0.32164171194838526,0.11291386457461317,0.031298126457629874
0.32048190309497626,0.11200877177494739,0.03104724753318113
0.3221028004154249,0.1118498401742701,0.031003193941048304
0.3243722504888704,0.11481621247596803,0.031825430393309685
0.32499315945314744,0.1158372694610619,0.0321084529500197
0.32682607016456644,0.11557224675137884,0.032034992402787045
0.32960929414531476,0.1143231452762429,0.03168875913839122
0.3308615924857372,0.11247111641032462,0.031175402927733954
0.33057048152875773,0.11119955345422258,0.03082294365845953
0.33225832306287495,0.11022537726146671,0.030552915794408005
0.33303317856019615,0.11053459011315042,0.030638625224076194
0.3345904616791153,0.10950039174964481,0.03035196006311287
0.3345598395869642,0.10703618043128191,0.02966891553398438
0.33563644870290027,0.1063330462587433,0.02947401668492185
0.33635027070484386,0.10517407357701157,0.029152765847476565
0.33862525630778423,0.10422929525825635,0.028890886658359906
0.3399692174773785,0.10374492366838393,0.02875662570352125
0.3392931659944732,0.10451946679963674,0.02897131810608994
0.3398393145447825,0.10492190821310013,0.029082869174666123
0.3397278783418849,0.10518782920604748,0.029156578713316308
0.33949669813151473,0.1047391914149346,0.02903222266215446
0.34077813798108947,0.10382161451088957,0.028777883320519185
0.3412896087749683,0.10469201544397533,0.02901914615015651
0.34104634251823585,0.1045671873012987,0.028984545554298042
0.3416512997948174,0.10431225387032037,0.028913881612442034
0.3427406174455029,0.10505078247580592,0.029118591297777354
0.3424078806081242,0.10461804815523926,0.028998643463747618
0.34223860899165937,0.10419140960672967,0.028880385291527064
0.34295093140135363,0.10409690083412909,0.028854188796283972
0.3439996220713002,0.1048363341667875,0.029059149259197156
0.3438037002799135,0.10498036630662304,0.029099072931489472
0.34411801428847644,0.10496253030397203,0.029094129043787345
0.3436998191920613,0.10527466253585371,0.029180647684361197
0.34345630562028634,0.10544637646668381,0.029228244357647544
0.3431782705787967,0.10567199813614173,0.029290783493730422
0.3429106810253465,0.10592209967992576,0.02936010810478763
0.34284707988067686,0.10592364684934272,0.02936053695827029
0.342680137406297,0.10610598339532379,0.02941107807025386
0.34251532158764164,0.1062876821027349,0.029461442382406004
0.3423525920451718,0.10646871488351263,0.029511622109112762
0.3422254418823063,0.10662501116267845,0.029554945227390734
0.3420998810964764,0.10678053859515364,0.029598055232238917
0.34199837674634986,0.1069013135601489,0.029631532344563238
0.34192611979990206,0.10698902491427431,0.02965584469153258
0.34185391389139874,0.10707786949218095,0.02968047115210828
0.3418155508368311,0.10714411584222334,0.029698833703499062
0.3417962201456541,0.10717709309208708,0.029707974530804444
0.34177712235437085,0.10720983077816991,0.029717048954417617
0.3417582532791508,0.10724233024607349,0.029726057347320336
0.3417396088357787,0.1072745928822061,0.029735000093805357
0.34178887651621737,0.10718966309236944,0.0297114587571206
0.3417702712825492,0.10722161316182975,0.02972031486454431
0.34195725061416793,0.10690730142852033,0.029633192096996712
0.3423136299123458,0.10635027399611069,0.029478791970089308
0.34229231405616256,0.1063820282385066,0.02948759379702011
0.34229231405616256,0.1063820282385066,0.02948759379702011
0.34229231405616256,0.1063820282385066,0.02948759379702011
0.34229231405616256,0.1063820282385066,0.02948759379702011
0.34229231405616256,0.1063820282385066,0.02948759379702011
0.34229231405616256,0.1063820282385066,0.02948759379702011
0.34229231405616256,0.1063820282385066,0.02948759379702011
0.34229231405616256,0.1063820282385066,0.02948759379702011
0.34229231405616256,0.1063820282385066,0.02948759379702011
0.34229231405616256,0.1063820282385066,0.02948759379702011
0.34229231405616256,0.1063820282385066,0.02948759379702011
0.34229231405616256,0.1063820282385066,0.02948759379702011
0.34229231405616256,0.1063820282385066,0.02948759379702011
0.34229231405616256,0.1063820282385066,0.02948759379702011
0.34229231405616256,0.1063820282385066,0.02948759379702011
0.34229231405616256,0.1063820282385066,0.02948759379702011
0.34229231405616256,0.1063820282385066,0.02948759379702011
0.34229231405616256,0.1063820282385066,0.02948759379702011
