Mean Waiting Time,Standard Deviation,Confidence Interval
0.0,0.0,0.0
0.10080143674847154,0.22229652307065623,0.06161745252780151
0.2836362741305015,0.4182389418619896,0.11592992004318443
0.4621546989620967,0.5967315371238647,0.16540554324767742
0.6336870356914157,0.7283958463711288,0.20190102780399882
0.7903560978222471,0.8358161728438114,0.23167642318815262
0.9279951749247449,0.9503603903790587,0.26342646043038576
1.0412972244035468,1.0426441439437524,0.28900621186245146
1.172289288055131,1.1281863110652128,0.3127172908704507
1.3041694870176102,1.2091092486100683,0.3351479847639197
1.4207334797203617,1.3114450708907883,0.36351402748997513
1.5161000386629744,1.4212430983748694,0.3939484879695762
1.6180039132304485,1.5383337784453812,0.4264043686150848
1.7385256479308904,1.6351774259300973,0.4532480581567874
1.831123881665051,1.73867328438503,0.48193564650536425
1.9214947072731023,1.8240294652201186,0.5055951727449572
2.003336536644182,1.907805012050135,0.5288165695913147
2.0873450090107313,2.005225346332326,0.5558201085579025
2.1750364053721025,2.096769604104041,0.5811948822139376
2.257266161381145,2.1794538120039797,0.6041137753423469
2.3528392214852696,2.27242671311884,0.6298845487295491
2.4304284697217406,2.3622691508081703,0.6547876019255038
2.4894666356808273,2.4426024172217016,0.6770548473203661
2.556377927985258,2.5243479200395726,0.6997135446749823
2.637165043783462,2.607677463896033,0.7228113158043435
2.7081915455302568,2.7060123372990903,0.750068352082029
2.776819568475373,2.7988699925847773,0.7758071809551652
2.838890562411813,2.8761114230584934,0.7972174131515587
2.9090253465237015,2.9395264495820563,0.8147951617028616
2.9813163794968403,2.9967635890037925,0.8306604873158268
3.0578859519034536,3.0564240666423714,0.8471975280121973
3.1264977088696804,3.1019798655982496,0.8598249512429137
3.188140728843068,3.1473833300135556,0.8724101494932643
3.2528222500355013,3.196048896110729,0.8858995561979209
3.316254990027457,3.2380343860186103,0.8975373402510394
3.366751788511702,3.2763713471139035,0.9081638037139815
3.412303114817754,3.308893338298154,0.917178439751578
3.4534400547603075,3.3381264934786885,0.9252814569589228
3.4930446962131345,3.361410425642178,0.9317354336785153
3.527488159526381,3.386674994034489,0.9387384147510255
3.560731290979539,3.421026279240639,0.9482601052220282
3.5992932907421777,3.4582460664551635,0.9585769038840427
3.643314092427587,3.488776515882333,0.9670395127105116
3.681703031211555,3.5146992269309307,0.9742249216200392
3.727785743517062,3.542175044406398,0.9818408296674135
3.77456267451276,3.5723222966102024,0.9901972216426543
3.816973954052404,3.5985971407242077,0.9974802368581263
3.8576796540367173,3.6238245762982295,1.0044729252385305
3.9040789653286168,3.648457855468255,1.0113009218661733
3.952549306902179,3.675747531243804,1.0188652340667042
3.9972841250065922,3.7008602486401734,1.025826124190582
4.051323132958348,3.7311337717689614,1.0342175166805332
4.102881706260104,3.7563506655828998,1.0412072830341217
4.1556133022580175,3.7835535421512,1.048747535721898
4.20742484815573,3.81226007615337,1.0567045809859583
4.2606857120172,3.8404072504071016,1.0645065796380913
