Mean Waiting Time,Standard Deviation,Confidence Interval
0.0,0.0,0.0
0.0,0.0,0.0
0.08052401028834322,0.16166130017490302,0.10019871193914658
0.12622399217502736,0.16187726794337134,0.10033257014885717
0.1317937638629078,0.13817850272373755,0.085643923286643
0.10982813655242318,0.11514875226978129,0.07136993607220249
0.11332091213691586,0.08773929509318913,0.05438137850725416
0.10661264165293254,0.07010177847843493,0.043449532452003746
0.10469433102614638,0.059853313125348806,0.037097467816737256
0.10043391281076194,0.05007265778685609,0.03103535483250772
0.09652387658334691,0.047015588637612335,0.029140563743164
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
0.09326551306050104,0.044915365801566555,0.027838832143026602
