Distances (columns correspond to number of iterations)
1,2001
3051.0732124934357,8881.606777262008
2943.7510148455885,9663.774172228092
3147.5923006385,9132.61717591935
3195.732334207892,9791.487668242904
3011.6718689637632,9004.908917642895
2885.2180848021685,9330.244807288744
3182.838012107093,9912.334981297778
3055.016755625969,8312.634876533399
2948.609296090007,9130.31609851762
3263.1056112129786,8310.998519610253
