Distances (columns correspond to number of iterations)
1,5001,10001,15001,20001
6776.295530714644,3271.0274392179044,2968.842883616542,2876.9978379894064,2779.944892704887
6821.202732599464,3383.73353891395,2953.2714966035396,2846.062647877782,2803.0147490723134
6659.936222316993,3300.137070392927,2960.207416518534,2886.6175508895944,2818.1970696973203
6095.612126758236,3514.424026390449,2923.3606277294907,2778.266581571927,2811.4691080650937
5739.141475671001,3340.1307624942315,3004.8411350588044,2906.9307617439117,2904.8340836290436
7440.7747430975405,3501.2880663892506,2954.310817367525,2928.692600152695,2890.1319165215477
6562.657095349759,3373.465220864723,3029.4526639486244,2941.1956833355007,2792.7312021688836
6917.698945770329,3420.496063956581,2948.4965817066864,2963.213826865106,2835.697813367854
6462.539247623394,3288.3633281888924,2972.064333152171,2981.6378741207677,2795.196419470164
7835.867887986094,3358.492804269051,2890.8091832885784,2921.0370617604394,2887.5585263739467
6999.505614866461,3421.739460960706,2947.3481985599183,2854.1565058225815,2919.7097415110115
7369.052852539429,3420.052129185782,2943.641386386362,2921.8805818084516,2758.481922543196
6791.204550739729,3367.1953432156865,2967.6441411803185,2959.231873939169,2911.205695584974
7099.289814569294,3496.246860214367,3017.5525992945495,2862.311922612976,2822.5751232320276
6877.702098366746,3457.1278907486667,2876.2897382239844,2915.629209449769,2893.6357833102106
7284.568595586989,3395.6138167801564,2922.888225094649,2827.210872317546,2828.7619716861686
5987.14763915989,3369.6702621370573,2954.728501630385,2856.360836956831,2842.680584731408
7618.548753707544,3407.8711241864457,2844.8693549188274,2871.577242708811,2889.559154934729
6675.712266235985,3340.032847135831,2900.6907795142724,2831.868320896209,2789.2813388111194
7773.345614320581,3324.9418293701797,2909.62540387252,2828.96694165996,2966.2283969872005
7921.111603747478,3344.533383843027,3082.1917359274285,2840.9175058093,2953.0101024227333
7274.381984640715,3393.917226743237,3019.716264607614,2937.196740930852,2936.968093671205
7171.263948634382,3427.7752775285817,2943.127555223866,2893.549387906584,2872.3848226613572
6613.143819413937,3456.047494743154,2949.42314041343,2875.622919652434,2870.32012764889
6410.972025260205,3320.520730776505,2969.260621095408,2809.516237435089,2870.5929368247575
7254.223480898719,3237.3732995338214,3005.6425007667367,2858.430270569367,2752.6368091308823
6912.442795919276,3382.9854693294565,2911.0754529061765,2853.9430904110754,2975.940076942687
7521.159639611929,3451.1727446848513,2952.0161663595477,2876.3113165176314,2866.2974213085668
6946.8032754542555,3381.0290100350994,2911.3681442907905,2905.469209844806,2823.129948747086
7380.776423148042,3424.797438083101,2987.3281002978756,2902.0070716546493,2810.077045757552
7255.188036686956,3349.054336804783,2911.4601691970024,2846.8817426352452,2867.043675111586
6520.140489587008,3530.6558840898097,2987.445996028601,2868.754454471065,2861.325159781745
7014.045633134614,3434.7649193596617,3032.381402516239,2843.06501199887,2899.8399085708397
6477.716883868376,3355.6300562890415,2922.8114562704445,2903.5735341267336,2875.2111423130996
6475.5888224380105,3445.390389127992,2976.5341712210648,2811.6802170607734,2829.966476223631
7499.613604279809,3319.731099858039,2908.6447694371136,2852.6092472254354,2859.479990279691
6456.632290443727,3547.1740631941852,3012.356149494419,2915.1100030730695,2875.93955221941
6168.3163450271795,3339.1249163384773,2934.2926629898116,3010.4145715208792,2857.0460717883498
7049.382621147658,3292.0679404873686,3019.203718466102,2898.243836265756,2874.8163228528015
7267.448091042643,3402.4032516092684,2958.4540224245734,2837.3854760840604,2820.8095234132506
