Distances (columns correspond to number of iterations)
1,5001,10001,15001,20001,25001,30001,35001,40001
3674.332255968614,8029.251937910227,6520.45109930238,5872.97368515017,6420.080426166805,6102.5788656136465,6183.375698546829,5617.881860893564,5888.865479303637
2959.1128320498924,8094.875583615946,7606.676480951913,5764.146492679311,5666.727234484931,5381.2010667510895,5368.516780646318,5197.386168779083,5833.880309143944
3250.4745028525554,7871.050714238744,7565.092061059973,6130.545064910546,5972.398215544319,5467.209790043457,5845.691308675496,5368.412161893044,5029.347838054875
3222.4567043238335,8090.3921356042265,7585.132276506056,6437.16671783452,5760.813350077167,5407.118765867763,5943.380355635447,5225.592471962409,5301.872006404456
3392.606526211807,8164.866922885224,6762.192705520911,7108.146410628276,5241.7929917693555,5139.311383912636,5608.45979144901,5263.817686182132,4928.071552618954
3596.045117018133,8038.449571557225,6642.290847690314,6704.7809206578995,6002.758949672477,6192.130849852388,5169.7147056315125,4868.323092563131,5534.783732637487
3132.271551794236,8799.122082870723,6764.10055885282,6356.3563458080835,6272.792303832661,6060.674121693722,5876.361629387076,4855.8286083337725,4796.663752564493
2818.621642239474,8897.86592783181,8829.571510476573,6549.974860260536,6712.986768725466,5192.630830617084,6619.772316654369,5939.865894181982,5247.343417421723
3056.7392066390607,8803.712918371997,7225.151198804866,6216.643786051931,5578.754328747556,6112.261618610183,6125.75739387154,5456.099144898527,5225.168289260674
2993.0801292706265,9441.038278172535,6753.175405195139,6213.153069032796,5774.515982940672,6000.097043480848,5336.334748436651,5513.886365994693,5244.488558341368
3409.198698220919,7538.729499005164,7067.112949189886,7087.260707666712,6096.969458327282,5917.0174906294005,6185.263189745591,5941.672557029521,5109.308575353837
3092.378722244788,8001.319996208709,7040.64084306299,6217.529581055703,5883.326276484982,6223.771227767623,5090.345330192177,5816.21126191772,5233.983902005584
2891.9198635208213,8292.91542041377,7632.55869334395,6613.336459860194,5807.370680017046,5837.946544308942,5340.431104551449,5933.769903452375,5290.066537484447
3362.8314014493876,7608.741291824131,7805.32706272983,6421.393652916247,6318.796045875192,5838.990369101318,5319.2886435125965,5437.295729563914,5978.300681396367
3046.3754348509497,8366.950210553614,7407.265225845993,6251.094031427804,6147.727769949339,5972.7145524980715,5484.003091697547,5336.100114638408,5764.592856802945
3725.0910378883086,7801.38014525653,6955.937841099516,6229.635242545493,5699.88265933252,6626.215787656938,5442.925971312826,5902.360559184229,5272.218017299718
3120.0840731055896,8495.190002388168,7057.668264088121,6072.260414029519,6085.422233374658,5955.202867616796,5053.886297494565,5927.9988251385685,5324.423527963342
3549.846471238448,8052.7563818561675,7591.42114731924,7006.606194933669,6122.240359132707,5736.206373567436,5825.605139559657,5173.055015247396,5143.168308318022
3318.6687394990454,8760.29275647592,6876.241765117402,6125.472083597846,6995.191395930013,6524.2181606327385,5738.306523859043,5554.700590450836,5983.212901991383
2818.621642239474,8089.894716536377,7603.031045465067,6528.08190776634,6235.0677243828395,5619.672082627868,5838.811243724764,5602.361697687848,4999.070654188236
3337.8067963483413,8539.85137844623,7322.087037252209,6133.00032589032,6345.813921919788,5773.475176667093,5489.735162164557,5143.403985525733,4983.535456457858
3245.8593286761457,8541.31414783351,6924.784355793645,6402.342331917571,5842.388335029717,6078.237673154594,6076.28484524242,5532.0869196272915,5243.074257816514
3522.023939974746,8228.635385196607,6782.678099670284,6509.40711959904,6438.6580968200315,5333.013125202693,6179.411041487573,5534.743961554672,4887.607698329078
3592.2719116696826,9045.104932530714,7933.16318755443,6423.058167323448,6471.658881233541,5790.914354294459,5905.758699636734,5380.840731462059,5657.169014713416
3468.7388133290715,8047.169760342169,7486.484816408296,6426.471203509975,5287.857972060025,6150.042436341576,5998.58987108197,5829.430192270793,5808.28925453983
3165.105980046279,7994.346209993454,6758.685858665047,6488.609797791861,6184.564623081436,6179.871409268184,5937.414494912288,5755.432760397616,5491.395632523377
3563.3757484770586,8680.45494670403,7506.285356281531,6980.150873396361,6063.922256375647,5519.195806855676,6256.989780098575,4873.649353815443,5330.334185161096
