Distances (columns correspond to number of iterations)
1,5001,10001,15001,20001
3192.806679284786,6756.958617031526,6111.613695336292,5064.910785800192,4690.372024655185
3045.058593797579,7679.804978568055,5823.129936287124,5179.066452932686,4810.38801679429
3209.6675784085833,7251.881006117394,5537.7895944380525,5241.883801587253,4645.417376870435
2848.878269193208,7026.941029446421,5378.750084814485,4908.994791326586,4801.768104189259
3167.6833049381357,7160.716060386674,5957.541685569719,5193.950983095358,4635.040313507648
3222.654188285892,7887.104081587492,6093.676437887189,5294.916221941015,4482.724786199174
2887.4952745490077,7985.048866264283,5776.113319165383,5278.831812316094,4463.9712465741795
3085.6909001949703,7219.106558950776,5541.894962499545,5072.110464592168,4759.95932860765
3201.1122765452687,7283.17615553816,5892.042080240496,5068.160020449775,4827.654487108264
3178.4252809028435,7383.846660688246,5732.519820656928,4896.290798842255,4798.101499219295
2818.621642239474,7068.208971305762,5987.62133865075,5253.8339355941725,4621.650917860218
2976.2132091673684,6661.233889640391,6113.211201656415,5010.338945648737,4659.737322156241
2950.6362038687084,6882.796248644627,5822.8122746907975,5259.480609024806,4689.377318240258
2975.916872556999,6610.435497216289,6336.648158051146,5153.66170216899,4674.489574460164
3055.190635094532,6941.146669911813,5599.362824155732,5061.334254846185,4777.090542637268
3124.6115047247335,7741.933471249297,5914.559262833107,5288.707475011341,4678.529925634219
2874.8643013699907,7808.795660186785,5890.016415926684,5506.90372471172,4472.142674640014
2963.97608644509,7656.952921579869,6210.488829915622,5348.180556094091,4680.250819887532
3036.611039003489,7500.328986963598,5808.6278235209975,5164.693048935288,4718.657396116337
3199.762887208405,7308.026320710734,6068.868887890024,4810.999526231401,4541.439721447633
3016.092164658911,6996.556738595885,5852.699238146521,5030.484296357109,4576.922193927212
2866.621642239474,6966.831785238349,5370.656851695183,5327.433108047483,4933.08628125583
3046.71871576555,7081.7037928860655,5834.806625518832,5353.821778540282,4590.818629932131
2878.681802223344,7485.627382978384,5817.516098916791,5188.8119204112545,4917.686976554331
2957.029596128465,6874.64612449761,5722.932577199304,4850.931811151082,4316.696088577986
3212.6117613017263,7633.724169673834,6166.937732086508,4809.460411829548,4629.400689021223
3081.705858919672,6961.309737885221,5854.72650777686,4999.372476800793,4624.332001457148
3003.6660161566806,7544.102523947468,5849.828801082564,5308.606272072958,4720.806992073674
3082.626220956375,6861.183499118848,5834.442735838187,5019.757537880252,4532.712152877405
2901.2180848021685,6843.0282034625325,5442.8466294311265,5360.49159301782,4602.078897641422
