Distances (columns correspond to number of iterations)
1,5001,10001,15001,20001
5395.391700345554,3970.146054528427,3210.327643095858,3078.6292023107144,3006.939724589224
5199.708844394426,4062.4522211133008,3318.7641721379136,2971.419646088118,2907.9108893304565
5069.052675537097,3916.8405841456397,3222.6664798605143,3081.3078454807796,3019.577252341971
4609.404733136835,4169.238393253543,3284.2075567022207,2985.720177843308,3057.275604713043
5039.681625441754,3923.284338656181,3229.4088545530535,3098.0842653386608,2905.1707767118073
4508.771307357563,3867.90872913702,3330.002770523405,3077.69857476689,2920.4954856146187
4479.8584647798525,3952.307276537496,3222.290586341657,3049.845631640693,2937.087475166386
4599.104517362848,4058.6092347488857,3372.5323609566753,3030.8388701017107,2953.1822031429792
5066.40445614136,3875.5749833029536,3254.225602312734,3106.5306475342927,3005.6670142197195
5543.11227408629,3997.4521016710455,3155.3311845843737,2976.3208435506717,2990.631973724945
5206.0134269150085,4071.3007452012816,3396.3098797902394,3008.6981802257715,3112.351095805204
5725.655883386672,3944.701419481033,3186.874186784311,3102.7564405167295,2950.9200132992264
4853.909448025125,4057.2801961476307,3313.6119641319056,3024.4200228465343,2973.0954281293502
4566.989323811752,4036.65560179978,3281.111500812012,3055.375831714758,2912.04152102246
4966.836307845314,4059.280980156478,3344.537501498877,3076.115655638825,3006.945565440462
4918.029013095486,3993.7990412523745,3239.5035113688427,3031.859671414336,2913.430786846232
5001.920524523471,4007.8143900908453,3227.6427820187087,3094.74987936918,2970.3159289481055
5750.822330311818,3762.680034728491,3306.6867295451048,3109.0040158386755,2907.6801619671814
4664.8871147641585,4029.2385666770983,3209.091981501357,2954.3093233349764,2994.001972037442
5060.296973241745,4038.325137181616,3326.6716580446505,3044.4234598479825,3082.850112701472
5248.932886730553,4106.503528525851,3184.4586461915887,3018.5373734581326,3011.0114695036077
4741.898811842225,3860.3857984814,3134.8327196159657,2947.807555080429,3011.302508143551
4679.635903915078,4167.943585017446,3269.175524033333,2997.2535574955646,2999.7017526696363
5277.5028954827785,3933.6082011170283,3358.9231259597177,2994.2370404899225,2997.376416057279
5847.823514441086,4051.47847855622,3261.768208485381,3067.3897673223123,2971.608043748359
4592.436871948383,3851.7218536293103,3174.9663440725385,3048.6064869142547,2959.591049020911
5151.086792589726,3952.5792619429544,3164.4477817330794,2951.884757980612,2901.470052966713
4976.521462143564,4054.2407494128897,3163.18801193118,2999.410301496689,2910.115147551671
4678.234723018528,3908.6931068322,3247.3900049631766,3033.9621783134335,2900.937363910787
4333.761285442912,4102.123567502647,3273.9129548995616,2993.8517059762,2968.037095954903
4980.835487980178,4030.7522071250737,3221.2062108131363,2957.976954011521,2977.054922041802
4900.178458078695,4046.4517183484913,3287.481349325513,3052.777576721434,2930.8356406816606
4476.509894135852,3875.7831080950227,3200.0134595946424,2918.396948353216,2892.2432414304285
5239.895899747334,4046.2944357984093,3252.391445390574,3149.67630085813,2954.554414832701
5071.916939728546,3829.6173132551157,3237.283237949761,3035.8415951898223,2970.3146590016863
5452.416856722529,3916.382272785683,3172.3178744193424,2986.6711047016975,2895.719673457097
5225.260624653518,3920.2487420489274,3290.0837618601076,3036.4789546090587,2970.597447433744
5033.025121730016,4122.229650131552,3337.328348723988,3101.1978275468355,2899.6158383077686
4778.589525550161,4070.272771540882,3135.3523900226373,3043.590433611829,2946.1530375732264
4481.744956808211,3929.336650106317,3205.1855505849935,3033.125068091838,2917.978372011645
