Distances (columns correspond to number of iterations)
1,3501,7001,10501,14001,17501,21001,24501
3769.422160959358,34576.253033066765,33575.17091210793,15487.584101737615,6630.362950213526,4932.360204944013,4312.484463326897,4398.212106949128
3639.976443686373,34668.87625815861,34096.753887761435,15316.835661784527,6805.826956115616,5025.2875338365875,4402.502922131632,4332.60307112988
3329.3448578277653,34376.793375925576,35007.99807035509,15012.453203203117,6564.016530336634,4921.513322457569,4354.927814757523,4300.295697605601
3663.356426649514,32165.53171942657,34735.52447704081,15867.391750993473,6742.140731790442,4981.244961807603,4451.044165258648,4178.072928862086
3174.2791055372513,33434.08755719735,31971.503367631332,15893.07995940004,6372.3874577747865,5076.522807323439,4300.844469090846,4450.879912121369
3741.4051534486016,35209.65842799036,34534.86939288185,16060.467686596612,6325.5703948442,5060.617361801163,4300.039184492054,4323.028734749587
3939.20386613293,34427.76731216819,33148.918788544994,16474.109919092334,6933.432316750523,5043.726791347238,4426.326635952258,4118.874876802434
3522.790751721838,34130.08932102642,33500.33361475742,15987.534653798013,6455.275253649109,5027.695695557022,4101.529396710996,4212.342159087066
3198.7216209153257,34251.644719717384,32926.84981599729,17074.03725116489,6768.857466494485,4978.989387795089,4418.767786922559,4346.060171532385
3247.3769803671275,32903.77125564291,32068.248824516675,16401.76871973275,6367.093792809864,5356.309060729,4328.6526843259335,4352.129871004688
3491.694244087181,34767.15358939714,32366.528274154498,16258.447512952907,6770.495264177338,5184.430163822492,4386.427595330656,4537.234544131091
3766.5820167621487,34430.35608475167,33862.98017227647,15458.535104009234,6569.673694235831,4927.614522731677,4267.627121458332,4277.676746910091
3398.245374497674,34530.352843391294,31302.27859489103,15314.13813252115,6310.990877613436,5041.176576926537,4290.821692049022,4391.277927819189
3439.2828557706603,34419.831706511155,33648.9994894528,14396.851897836525,6577.20318566839,5101.032793745699,4414.020686786123,4277.470506233101
3630.85787671641,34478.85148064648,34516.23791835657,15921.318305884271,6513.410172009116,4553.022938692909,4435.087322828481,4194.811390161687
3420.7431070711445,32974.54435732261,32882.54083330869,15904.704769386124,6366.110052147005,4872.828417320102,4413.488057445862,4369.277801600886
3345.1149725340833,33430.73684040496,34858.3354232513,15806.906354891622,6666.256018827402,4902.007348343965,4474.295613931628,4256.756090558928
3454.045772219659,34280.71158166025,32145.33961913177,15552.325117579554,6524.642358633337,4892.468399637079,4450.196830301891,4473.076738102831
3261.067884692245,35806.301849155214,32591.78044882478,16043.14732592622,6335.248232305756,4823.081783485255,4311.77971140438,4550.991942226832
3532.7164581499137,33841.28133663463,32936.60245181026,15738.996946683215,6790.19980791851,5026.0730440282405,4287.097250680201,4147.547208012703
