Distances (columns correspond to number of iterations)
1,10001,20001,30001,40001
3173.641947821962,29130.21778693871,25154.321366084936,23768.705700155868,23130.72268619978
3136.326776642205,27080.015453868295,26285.74952933647,22926.22815146373,22587.27651033466
3259.2527844100446,27556.88189369213,26925.085593978096,24943.80709340912,21753.862017573534
3056.4956322245284,29050.26463956852,25443.667154945248,24802.983312329172,23296.124584388115
3198.643427863537,28229.05069207285,25036.621908168945,23146.306370394996,24464.991355806294
2873.6834512062433,26911.848686999063,25942.42705133614,23489.667941717515,23536.312937979823
2930.621642239473,29554.519494034976,25206.368483591705,24868.59072584861,23192.848045442614
2952.33373723783,28674.01946638152,26416.722611181634,24445.53064968011,22735.22037634629
2818.621642239474,27358.0365471618,26384.58064273941,24871.570909454676,23275.018935877953
3063.161212331798,29303.071241531372,24793.571808237837,23785.784616344954,23747.18941631952
3164.4623839573414,29092.44056794671,27168.220321134333,24325.075660554987,21429.52662992015
2818.621642239474,28332.181937871344,25603.2323305253,25141.76570248497,24698.66006218595
3005.00741249025,27726.78460984236,24324.54976308782,24261.0992496954,23581.946136349114
3009.6764570755113,29318.190530499625,26654.14445665825,22531.433803479988,23377.61537282122
2985.487629480948,27774.030203217822,26480.459550259264,24327.399940989308,22198.84334841331
2934.6188770120616,27942.24189092765,27458.65419745034,24150.26175105969,22999.310941820833
3129.162093622142,27313.251455614933,25342.827890917615,23575.5584467845,24377.875003039902
3106.3689523851795,27595.10026433772,25946.10910704751,24006.986553910923,24492.924841847373
2962.621642239474,27803.579782615863,25919.62286810608,23788.79180228964,22421.593363816963
2899.9458427242457,29263.15943484923,23180.179935463068,23214.628757524628,23479.41361677244
3273.5755170724633,28425.61565715611,26616.52622614897,24632.022490439616,24178.828105730794
2901.1293702026464,28034.895852497666,27724.563120966075,24233.9319514949,24637.958102232766
2834.621642239474,27245.81579847368,24730.05418116903,24381.614387657355,24277.789493648437
2818.621642239474,28022.772297347557,25544.932956543824,24326.103840192813,23100.609687435142
2901.4193899204897,28599.61697547925,25855.34152217411,24107.917836356923,23616.837013339595
3121.577411363333,28730.370325559845,27114.508271426494,23535.83342263809,21922.352166157107
2939.322495369722,27806.138320467395,27164.653367458235,24105.434107836303,23660.76524372434
3018.0196131239923,27328.426682579997,26364.1450690313,24224.317513271977,22629.73480572714
2988.6818568727044,28510.299162771502,26741.64728976142,23608.531541186727,24146.320026915837
2926.0266102111436,28851.506735192812,25864.819554723876,24221.020558661923,22789.56918419988
