Distances (columns correspond to number of iterations)
1,5001,10001,15001,20001
3689.394714068588,34800.25144326214,19398.066536772403,5971.150683989884,4636.357843618398
3549.4297359742127,33076.18492311033,18707.91836866741,5888.046613433296,4239.190901362295
3557.3383614105805,34526.88905326618,20111.119818992556,5778.099700473374,4435.526060256174
3403.103430715332,34124.236046986494,20496.58330594807,6048.58642803367,4318.462551561815
3406.3453987824437,33498.37876198818,19290.69120336946,6057.251102476247,4354.780355081315
3773.9151437219666,33855.81355940055,20420.593937116086,6166.851765280456,4405.627266223186
3727.1975121110395,33773.35624848517,20715.556506684443,5646.72686305371,4478.5764923254255
3768.039501515568,34414.1153116092,20440.6307532036,6270.668591840651,4602.118980066729
3268.8660031293193,33612.89056623656,19922.71058040194,5948.164997081185,4423.590935868368
3085.445301578896,34258.68678922932,19675.823559440156,6139.61270221384,4461.29588379797
3679.221647457608,33340.543941530355,20316.874933480627,5959.974720957048,4596.371667182386
3380.8789337209464,33076.09497546444,20455.56443139868,5924.861696984154,4441.511568101901
3107.188643566286,34225.975663975536,19394.459246672464,6044.694468132635,4526.097610820346
3747.4102547440166,34408.19652697059,20110.071798718636,6109.335105583771,4497.094787107782
3235.1731876367357,34738.827216666585,19899.37072184018,5864.593215104029,4462.063833946189
2930.621642239474,34076.7784626986,19097.408617451878,5976.427751596989,4287.637434851971
4020.262924966845,33125.78540987858,20666.843894714177,6032.223492122708,4425.9406215349
3381.806394209786,34811.14590238713,18797.750841745463,5570.711168604819,4387.85400023867
3528.857295403181,33462.34682105696,19942.743810749645,6103.87748247193,4334.010526885126
3375.3862822725764,33655.35426169011,18905.824180664116,5863.308939230077,4430.706207310596
