Distances (columns correspond to number of iterations)
1,10001,20001,30001,40001,50001,60001,70001,80001,90001,100001,110001,120001,130001,140001,150001,160001,170001,180001,190001,200001,210001,220001,230001,240001,250001
3066.9779337910736,18471.25189482282,17912.66047996975,18084.94320688598,18051.261519610794,17985.142512516377,18304.160394666495,18512.554047119025,18838.284343213993,17190.210319988277,17608.573745756497,18204.61361152038,18218.17217139729,19101.34582386692,17474.340625009878,17912.256788073082,18342.540551634534,17985.34982921468,18138.037013465786,18004.597433986164,17854.2874458881,16952.452054294514,17617.17598948886,18508.163304124835,17599.531836732018,18377.12019656869
3028.557544150957,17273.384667958195,18375.440194240255,19092.368410567604,18924.03722930615,17602.385955884412,18367.837181545907,17984.582584364296,18123.225138978927,17552.30990011598,17811.75365833879,17849.184722906317,17281.823528357985,17898.425965297345,17478.040347506892,17708.196424736405,17616.139016333775,17302.385297175268,17711.564774056,18442.95055092024,18493.199548771692,19280.179991234556,19604.368360810287,17999.679582164234,18022.196323620075,17369.37051518028
2902.415178633861,17288.462853367433,17945.42522973646,17329.262915990486,17698.727532587338,17941.26008715313,16809.170649917814,18485.447636588087,17100.54492476958,17021.654860436927,17583.09333238062,18139.03972534536,18375.922079266194,16974.04532616466,16843.31493826979,18460.812412825653,18268.15667836602,18032.1472568767,17825.166011987323,18270.034397831794,16826.668341013275,18236.117107755555,18374.804943495354,18688.95176621449,17557.536667652836,18108.1447078521
2899.572742798858,18405.23775387081,18186.493579646114,18138.40634326921,17431.636277410165,17639.623556440936,18206.545435788925,17558.596089058712,18973.257143807525,17347.855107585405,17407.634278226593,18780.5085442081,17440.173049826528,18227.298442851687,19014.607985330804,17656.10953903161,18629.08799991449,18152.379731265104,18784.066021563827,17922.287629182603,17942.10733538629,18863.67524039642,18117.73499456295,17890.563271938045,17554.974411903175,18709.12013552913
3173.260956410858,17346.92030060567,18232.099197628344,18762.806298102543,18015.404474964238,18385.005287308282,17157.63695876836,17503.52695642967,18463.75062777469,16622.91603796966,18402.931194572415,17469.756093563177,17375.5476660025,19126.87298027319,17727.764556949707,17629.417364967307,17384.36205480069,18199.764630948204,17183.12824165902,16793.43715891356,17510.907306478442,18361.26726490292,17903.60398916197,18005.886321880716,17728.668018594835,18671.587260571876
3187.76669765007,18041.66871028977,17693.987910924097,17697.04255998578,18065.850067187806,18354.268109322675,17645.05811566298,17999.481022541466,18867.083958199637,18444.060501467426,18896.482280789907,19152.961367036583,18240.153590356756,18161.637342053844,16457.965992858117,17914.999294304453,18012.117580041224,17413.135404871762,19303.62533743798,17533.997889459297,18148.85724968763,18290.150516703536,18149.092934722616,18635.635024597344,17193.52521172585,18295.19770420059
2979.499117529956,17819.802245174284,17326.579823687687,17812.768760224142,18451.59257830898,18744.66611399619,17290.34024452783,19427.8744846865,17794.95094311576,18836.786697735217,19614.843485762773,18319.84087693667,17353.40288648196,18221.86152570338,17190.461181912582,18232.13821761756,19706.34504492041,17999.69848193698,17369.16877428654,17791.997325473865,18199.232367568926,18268.393955546555,17501.867648563588,18366.640806709198,17637.05438043647,18246.839055651115
3023.9801889881282,17563.37194276445,18683.140690306274,18530.214341002196,18369.662274229322,18383.243985533183,17792.52891175517,18103.35283863048,18167.00489286706,18218.49516490157,18059.203592348218,18497.378684508785,17947.10343749018,16785.55150229881,17497.511855697994,17258.02674496772,18234.182026799004,18231.684353280896,18328.27065759243,17698.78716391762,17833.90082016052,18049.34820955733,17887.168842582436,17359.123087744294,17555.87728407135,18115.93040066263
3019.86833946941,18467.62635411828,18098.391069382014,17307.951331527463,18509.188767281616,17677.99050480169,17763.673111734253,17757.10990383578,17968.260724063668,17987.17894055273,17577.98611433155,17390.61860574323,17255.6577874166,17557.650667027665,19104.26573222388,17674.66048814669,17935.323929190723,17020.170273393836,18507.895717219126,18886.379625478265,18164.628144326973,18245.3032116231,18247.684125727967,18367.11195800842,18731.849215295588,18558.692531607332
3022.387782249412,18386.542561234186,17363.562647287064,17466.267242987764,18379.744936513587,18071.686078221748,17305.885130644117,17707.572776389523,17583.317702640405,17087.59190406748,17991.077442038622,18379.050458391164,18254.007464634058,18547.637022892763,16929.433523762997,17152.304770552,18183.55532928201,17608.261618915418,18882.41295105264,19246.011423732503,19271.25639058997,17764.738174915976,18352.21339040836,18475.61172479343,19515.95320796606,18242.43316384057
2944.6638894759917,17682.74474436026,17123.3905371663,18739.543994120777,18136.804307681476,17824.224505413396,18021.82026543966,18877.17713141292,19026.978481502545,18088.4710374306,18214.214609680734,17766.632544326134,17876.455627680716,17870.12362876494,18167.631797543007,18444.9554447469,17755.538738422005,18407.8860902288,17898.238342408335,17663.51701584866,17989.706600349993,17223.911036427773,18749.385757583943,17611.808245927736,17296.309800761333,17850.042721706264
