Distances (columns correspond to number of iterations)
1,10001,20001,30001,40001,50001,60001,70001
3193.300224445398,27925.62470472262,24171.99387460944,25928.849274785578,23104.184124239364,22310.07207898537,22291.365176156884,19990.553033401226
3060.6138901850277,28152.691768014123,26282.530795360635,23072.534431078493,23176.75532590117,22956.46468759434,22388.129709125635,20484.5919032952
3059.847502816456,26719.364797216156,25438.28740383971,25100.921248812192,22592.8468541563,22083.939257336584,22572.12725480038,20744.75383466804
3155.736861614596,29763.912036831032,26069.78197618437,25869.830619979854,24369.72665674139,23095.149675245266,21254.381479977917,20652.709781398265
3014.7078386573157,28198.720984688036,25491.842884434038,25072.53195692815,23283.313470045825,21514.19441136227,21263.149853702922,21045.15761772528
2977.943265514546,27947.960071858633,24989.49947996343,23965.69412409078,22907.386383352692,22903.50054780549,21755.74267521443,21076.082273149037
3260.372666268913,28415.6888955809,27676.212062376755,23519.24902024042,22440.14743691365,20341.776558503752,22023.439622536436,20547.919742372855
2914.144269649079,28909.549527943702,25637.16123080281,24141.84655920952,22605.709395107522,23480.410657377928,22020.725303670264,21240.10530762407
2936.06318130581,28615.430837370244,25252.234029626354,23876.50451480769,23902.441057234846,21973.01865525978,21493.245909204998,21630.268901821757
2859.6064872444153,27988.641800753765,24994.06476384502,22708.587477157525,23555.57680358981,22293.980975170565,21020.69529438062,21330.74499545223
3195.3350405757096,27040.49147803407,26727.0178308976,24883.545517303573,22707.45462902816,23138.58291629403,21048.504065678597,21329.017624388376
2997.1124620339165,27864.487780148665,25760.235294462873,25018.36830007142,22288.180538792247,23091.341823621766,21024.461722498574,20875.212800918973
3003.65776060133,30160.541991565733,26660.971016729392,24397.16244127129,24115.242814492296,22672.646307124764,21700.180980850797,23120.29001867989
2860.310462646898,28927.433624476995,25667.07186103847,25209.781365908017,23899.307553767074,21580.54230275532,23045.754820707032,21852.353504683844
3183.319859724377,27418.870805951596,25396.855881481486,24114.976150345185,23114.269047679336,21619.690185324213,22063.966904244833,20788.18696856341
2884.268587486801,27775.654895014686,24713.06182494332,25370.311979099828,22302.01158283014,22010.33396416613,21147.02453785977,21088.056038417624
3085.8116085981956,27676.234151758465,26134.16735242338,22983.969366193098,23275.747425256144,21965.353096617793,21724.26726588282,20097.27119189281
3116.3603870575143,29675.21549339975,25010.972481014967,24720.47300737349,23828.7291833893,21454.528736446206,22631.520547962424,21931.80478206787
2946.8585993874426,27647.151667837727,24380.639697210016,24722.860811876664,23175.639930104953,21835.014417227696,22244.692552423854,21210.301961712536
3188.049482347155,28253.290852240643,26009.651126025194,24727.687898947774,22659.45876533413,22630.145708344953,21527.667026988052,21004.46277344553
3130.7191887100316,28581.40490231045,27305.50765455495,25270.966897217484,25206.897548365,21589.572234356147,21414.715896295973,22372.44969934969
3241.641027757772,28341.929295345348,25463.56917266886,24217.632650959422,23172.36250034529,23554.65964943233,20847.07106407939,19918.970766563318
3122.843153602703,29007.870910529207,26714.918611387435,23004.995853065404,23081.304490912775,22052.841075888893,21330.26134506805,21164.7680162895
3192.98476009154,28950.95144241945,25730.078453176386,24943.531389230444,23078.86805290742,23336.674544751502,22950.355799066456,19308.586638375185
2876.9580111155105,29191.31404188206,25210.509813625747,24393.708892430644,23118.60618024362,23155.895675665928,21407.914876685554,20396.18344275069
3147.0862440783444,28904.837520897698,24234.167243812124,24959.615820856972,23335.980387182317,23555.727631015467,21737.406978789884,21597.93682302587
2829.935350738459,28155.232058506776,25223.184154821553,24205.337608661215,23325.152180418612,21864.014742589723,21979.41986845256,20078.472387110287
3081.2468385157617,28454.809084540208,25222.680464885623,23623.353557154613,22506.31594080884,21907.932159895976,21734.331594803443,21426.776648146668
3313.7458932782993,29230.74986713923,24360.337757208006,23779.617552840155,22308.940640235138,21508.815800628407,21054.876018182513,21929.05813371726
3151.507589906691,27116.2167209331,26191.196916095898,23237.128112536317,23776.353809267184,21387.683316335908,22035.93036397639,20233.043235643672
2981.278289656584,27245.605883805278,25673.309889279,24073.23896816661,22276.673670987973,22780.902876813252,21611.972591038517,21401.520115896546
2977.3442795822048,28001.846221177253,24592.50081450718,23709.912927911726,23668.943485817643,21971.24473892976,21598.13649535741,22384.34984066269
3121.8691261675854,28672.320602612068,24933.89875349402,24744.753151327495,23029.776643272777,23037.018147287465,20202.547490164725,21047.584772586026
3119.4079806008167,27200.35960779515,26377.095216932845,25650.241429399113,22683.087873001376,22491.468246888013,20662.46626835286,20473.33458262729
3011.39955374516,28686.127793727002,25666.431826635515,24308.752366693414,23161.551453777647,24474.476065614166,21788.158407756677,19858.314945600498
2978.1213815487313,27210.355613712574,26400.4727232883,24989.065026507637,23558.16808663569,22672.284462217056,21355.5937208246,21652.189688547813
2992.3040740285996,28327.97403440543,27087.630833433614,25259.682447320993,23332.28388059193,22056.268919948285,21132.041130045676,20830.232716331448
3110.9370302828647,27811.292736777756,25098.247018314167,25436.27993914325,22928.725980676183,21363.472435586733,22135.558702274076,21316.197483790933
3273.6035951845947,29181.37860156441,26653.902238151415,24465.662641695948,21635.787301694138,24263.78603947389,20629.904832138247,21221.046118153685
3228.9076660738665,28106.666420505127,27078.63444065492,24733.390804719085,23224.761114901936,22274.344274820065,21277.935794269462,21772.051053847437
