Distances (columns correspond to number of iterations)
1,10001,20001,30001,40001
2859.9198635208213,17500.181445152928,15424.336712520271,13836.219255282747,11790.424459887981
3067.212512315139,19561.750482142128,14491.493917694455,12410.756191836608,11465.077914915068
3055.654629131944,17453.809991310103,15231.669774092175,12872.00623667012,11671.164826210399
3096.9907624848925,17947.57485343564,14691.616994919566,12607.014423368084,11189.216242343744
2991.018896354289,19035.478550804455,14703.545035115847,12551.755385520746,12322.686158558225
2921.34780900855,18935.936986114957,14694.978116581231,12625.31187548475,11634.475888136181
3042.621642239474,18498.717919128987,15142.51962241545,12887.822109504497,11311.593386962557
3222.104490876596,18571.373642937517,15470.206846267682,12885.220846127317,11997.885068862395
3249.0198179708045,18300.79344823029,14691.678652653782,12692.60577033286,11680.096346641292
3121.46215309318,17831.258468178487,14706.408456852556,12968.524442256485,11557.987051848273
3304.6478525546936,18408.423589896065,15019.959647850039,12593.619785786086,11807.282434326797
3196.636335714635,19112.462147529506,14394.3497473058,12728.195332092228,11158.213833365102
3006.268395221199,17643.37514213887,15078.211291433188,12866.462070977372,12425.88563018283
3185.905177527689,18824.10184717202,15105.20524725031,13120.553788721563,11269.625305176349
2964.1832440482945,18471.823085630007,14091.695813167755,12187.039449567133,11038.535241878764
3303.7850706870267,18647.551115149,14500.352936212932,12544.602838257271,11689.3175224248
2921.5025223677003,19107.409538804528,14890.229625299391,12423.285956736217,11812.24229186885
2924.6393036620098,18323.711080758516,15175.852626086466,12848.750939389227,11568.233844276758
3097.7096507373503,17794.7981006668,15316.413427931571,13290.673603846653,11939.666311073484
2818.621642239474,17932.897327898547,13784.520758938283,12946.091291375082,11503.60822603355
3154.4245376951867,18506.750418090138,14822.00615638595,12508.586049362288,11753.680727753137
2901.4193899204897,17252.773720341756,14333.096644149397,12976.920095326483,11915.622160787616
3082.6760726838493,18626.29028899776,15192.192590921113,12626.39860174103,11573.642521273867
3157.9796385094055,18758.030903116643,14555.800810989806,12424.776457053425,11187.093925058503
3025.7715069957626,18024.43446486448,14889.990087009886,12568.67665192823,11812.160377854963
2906.6990743381602,19320.779791533074,15410.097230593396,13466.990101465939,11742.729296434314
3038.8588112032085,17894.46061725828,15222.043399270058,12682.804734412042,11617.033779133202
3115.6195273334138,17979.512218765743,13972.486714244733,12760.170635715136,11553.239936652197
2960.077142698038,17774.283485273852,14776.113128660214,13015.398167955216,11940.991015960788
3165.306086598937,17499.65413351453,14993.374951331796,12777.080120014307,11230.865477812069
