Distances (columns correspond to number of iterations)
1,5001,10001,15001,20001
3934.924762004632,11396.973285365666,10363.536236495382,10294.642739517505,9736.76019403521
3429.9571855501176,11522.538196558078,10503.949672428445,10432.894322516991,10323.279742479208
3633.6517091616106,11190.12863199957,10308.18501206275,10450.50272247089,9125.614873592767
3267.0570350731714,11000.292479695234,10172.345870479747,10348.869630446712,9797.255045687558
3765.8349531463564,11424.933811838358,10985.647278047732,9837.1993801236,9605.179127415562
3288.922942238406,10972.071981996494,10492.725330419506,10249.17279957373,9528.698877245552
3459.590438112449,11239.926813431071,11404.173126021597,10130.101135301104,10245.971645344118
3728.1789471698435,11095.8439789926,10235.867076195704,10359.478895173637,9786.993318444309
3689.7202622687805,10667.38689787492,10764.657896139868,9994.026028784423,9640.395632124013
3678.442578712212,11090.829728376688,10649.776484863403,9838.433224103763,10980.001776899946
3609.3178219656484,10659.135381525655,9556.8708472721,10026.823055152236,9741.706949788208
3666.0609857898194,11198.066125782345,10538.621535354387,10320.430887270717,9870.000899103608
3386.5087529374323,11696.208261702084,10600.936019479153,9571.991356591456,9774.952779616624
3508.624769052069,10253.399545114844,10162.17045892687,10799.81894989404,10301.631965388056
3673.6696168045105,11873.864795683201,9725.48513837168,10550.471733064984,9536.89346595177
3441.6984604201407,11489.447842463529,10322.7641606017,9669.444930292748,9544.858567072652
3147.530667953213,11254.960607984951,10908.9083567754,10530.929168934523,9770.126854733538
3685.7661719690022,10921.389408473135,10110.01229296347,9950.67476334985,10092.689800653794
3371.9584159375677,10503.80082193977,11002.569478799745,9669.754147848316,9110.754740883021
3556.5417955949943,11431.726599157833,9621.200351305813,10182.213672813039,10297.944268264999
