Distances (columns correspond to number of iterations)
1,10001,20001,30001,40001,50001,60001,70001
2988.9717654786095,18312.642552780046,15294.95759168368,12549.037471863247,11314.862940701132,10991.360050521955,9842.779010360437,10033.092475122554
3208.898061936616,18532.739592365,14833.161537556301,12932.169674235354,12193.03105929822,10894.481690438637,10419.04313536058,9914.47360019554
3006.679155237256,18365.583536262176,16304.716753617025,13195.615201949908,11376.157612371611,11112.346193506684,10282.212693848289,9456.211815349734
2850.073146591831,19563.023818947207,14892.884319015908,12933.893956885706,11796.49700785056,11076.117646079167,10265.909615492217,10004.7647066052
2901.948652391718,18193.80684941738,15290.954195265158,12845.687837548949,11064.762837740223,11465.574263160326,10853.073266810736,9765.761591454318
3039.459162607446,18711.38075088049,14762.128244372703,12824.267496190305,12060.37122752553,10883.38451562588,10234.946543011565,9813.244077670406
3304.1984506625904,18146.27567256489,14882.81604949178,13872.54298230193,12075.88899316282,11153.820312299342,10597.778997173413,9832.159544830052
3167.294047491562,18095.28429695413,15610.467029769823,12679.96469469849,11923.86353668221,10994.950823714478,9895.613861957683,9256.07746087766
3081.8864886124265,18331.554846054034,14645.214755824234,12492.605621550385,12068.402659192237,11040.572487924916,10327.426378170338,9661.599668554041
3051.7802262778323,17733.85421876757,15119.91665201075,12400.133342514217,11116.776079683292,10847.535552764148,10293.196621937801,9428.815259256453
3086.3694444835714,17552.56522309913,15359.453649110077,12499.299886878543,12103.76796074852,11173.384541918787,9517.926212373857,9431.916557306231
3242.544850288582,18817.479616474986,14650.306302602385,13041.654891220212,11736.240341146895,10897.32620515859,9324.292358998504,9883.247069580959
3212.863151607898,18818.653594223957,15092.44807284977,12364.190534568555,11509.211264670346,11130.141710648153,9848.909568451874,9984.367138722853
3020.97810772489,18369.74403107604,14111.237819517419,12722.032815171533,11825.863377684309,10812.852431246005,10146.992960565469,9883.195594092438
3109.976113485626,17107.98304320369,14006.864057048591,13283.779223375144,11769.618705212159,10817.65339311397,10051.867620616991,9608.524917478191
2930.621642239474,19249.479519816337,14476.357693877635,13199.657654098693,11560.986343176595,11971.151775647704,10580.795166585209,9416.355043762007
2852.4745336923806,17608.54609553108,15090.40420086301,12808.910385395899,11855.609922915963,11110.828545008118,9845.935311331206,9720.939786172068
2970.3349650579657,18592.43826280556,15187.547948165651,12618.01734256642,12169.729893180516,10363.420095902497,10382.656603445823,9034.040399083424
3097.755510170621,18926.48384714364,15068.222791051317,12571.868313789746,11477.185873432607,10321.257490665766,9943.329017977941,9494.330421206707
3244.7233323122664,19084.091820170193,14609.137330308025,12649.207600561738,11303.044531339669,10427.978170617094,10641.79783190152,9945.128548468458
3052.3028067411315,18472.84273692962,14662.734224740667,12418.633540695748,11636.9783445471,10873.140220381902,10513.540602904164,9461.235635326297
2981.542983135026,18911.03848931405,14806.05173934284,12552.536019421646,11706.296749145651,11213.16254909224,9870.066157495832,9897.387403499102
2976.2007173753004,18397.88605484792,15246.229726080635,12900.538405180236,11148.062869428606,10743.274562329101,9972.019827945833,10056.297638111926
2983.3627845349683,17695.023620173695,15653.291844769461,14055.538048328264,10840.424548699462,10572.94347104826,10300.025181788938,9985.27314936464
2954.2203890125766,18182.202627229843,14980.550507929538,13145.067642385162,11294.998157816586,10036.064996604971,10474.257049263044,9334.782983989997
3125.0105354648385,18847.901389073897,14196.59269042354,13074.61862021265,11372.569621740178,10451.79991345449,10107.930383313605,9448.409381432823
3058.268471781069,17875.31784148351,15246.692610330616,12586.140537782589,10929.583849206017,11472.208621115738,10245.501423634112,9221.668932213515
2987.9703189294432,17118.402029892604,15020.05468951528,12630.025125997514,11525.718481592701,10814.473373196439,10247.230362355036,9834.465860638495
2929.129064783238,17949.525900502133,14799.421094241892,12519.023952063157,11630.19678165004,11386.923169259186,11095.781810960838,9836.429547511934
3148.9394153900876,17974.93626207038,14807.578605316638,13072.73783666083,11846.702595933499,10868.351360822877,10458.946334946473,9838.99239375484
3060.6444421447095,18804.74937747263,15972.532359182891,11827.386099237554,12255.300988177843,10412.641044858461,10386.945579720286,10208.651910239301
3012.9168636337317,18554.30523982622,15094.343859829974,13470.731517553726,11378.059234962617,10358.865549772047,10191.602992484139,9619.1827128597
2952.9770862157584,17588.253137959262,14428.838252837737,12581.686047039737,11059.112866328345,10638.163866292876,9648.699895318141,9551.010690256426
3115.3035924188425,18490.918230399246,14902.913841433841,12445.58841420671,11284.635505420083,10879.37768649709,9831.308886125762,9945.044133958178
3019.725446994053,17350.92186304071,14823.811692470446,12968.610309787116,11726.850533660649,11214.596379043596,9883.743697402571,10185.081973114005
3144.6128706177196,18171.009428993464,14221.127941184068,12638.741137239918,12252.06135927737,10817.009921217506,10537.52431288084,9456.792726078944
2885.955548899252,18935.175556854534,14454.724895079657,13394.020288476673,11761.797220840721,11597.814317157816,10173.260641220591,9646.04897111282
2918.0642513956623,17699.95609013943,14879.028535537675,13478.823420000837,12005.383964869952,11309.841660777915,10294.738687024697,9655.691219301605
2886.162984203779,18430.76485617106,14755.438545619514,12325.084074575983,12575.113181423547,10831.294399404864,10123.72269155199,10439.376633370404
2985.0497102553354,18570.656172183157,14513.75977120451,11920.188918196043,12325.693783654993,11368.270494245266,10523.102918842918,10169.325286034427
